HUD frame time nsec:,11732000

Range Index,Elapsed Time, First Event,Last Event
0,36768,8,8
1,12128,16,16
2,7040,23,23
3,7616,30,30
4,7200,37,37
5,31168,44,44
6,14432,51,51
7,9440,58,58
8,22176,65,65
9,68736,72,72
10,8160,79,79
11,6336,86,86
12,6336,93,93
13,6304,100,100
14,6784,107,107
15,6400,114,114
16,6336,121,121
17,6368,128,128
18,18048,135,135
19,6528,142,142
20,100608,149,149
21,12352,156,156
22,10912,163,163
23,10272,170,170
24,9568,177,177
25,9152,184,184
26,9344,191,191
27,9248,198,198
28,10304,205,205
29,10048,212,212
30,9472,219,219
31,9472,226,226
32,9280,233,233
33,9696,240,240
34,10336,247,247
35,9600,254,254
36,29888,261,261
37,12896,268,268
38,6624,275,275
39,6496,282,282
40,6496,289,289
41,6624,296,296
42,6592,303,303
43,6432,310,310
44,6496,317,317
45,6688,324,324
46,6624,331,331
47,6432,338,338
48,9088,345,345
49,8768,352,352
50,9056,359,359
51,7936,366,366
52,8992,373,373
53,8448,380,380
54,6400,387,387
55,7008,394,394
56,8736,401,401
57,9088,408,408
58,7872,415,415
59,8384,422,422
60,9088,429,429
61,6720,436,436
62,8576,443,443
63,8224,450,450
64,8064,457,457
65,9152,464,464
66,8960,471,471
67,39296,478,478
68,27552,485,485
69,8352,492,492
70,8288,499,499
71,6400,506,506
72,7968,513,513
73,7648,520,520
74,8288,527,527
75,7904,534,534
76,6496,541,541
77,7392,548,548
78,11680,555,555
79,6976,562,562
80,6592,569,569
81,6496,576,576
82,6816,583,583
83,7616,590,590
84,7680,597,597
85,7360,604,604
86,7168,611,611
87,7456,618,618
88,7296,625,625
89,6656,632,632
90,6944,639,639
91,6720,646,646
92,6464,653,653
93,7072,660,660
94,6912,667,667
95,6720,674,674
96,6944,681,681
97,7040,688,688
98,7008,695,695
99,6592,702,702
100,6432,709,709
101,6816,716,716
102,6560,723,723
103,6560,730,730
104,6656,737,737
105,6560,744,744
106,6848,751,751
107,6784,758,758
108,6880,765,765
109,6848,772,772
110,6656,779,779
111,6624,786,786
112,6624,793,793
113,6848,800,800
114,6528,807,807
115,6368,814,814
116,6912,821,821
117,6720,828,828
118,6784,835,835
119,6592,842,842
120,6752,849,849
121,6496,856,856
122,6592,863,863
123,6432,870,870
124,6784,877,877
125,8608,884,884
126,19872,891,891
127,15776,898,898
128,10336,905,905
129,7456,912,912
130,7360,919,919
131,7264,926,926
132,7488,933,933
133,7744,940,940
134,7680,947,947
135,7584,954,954
136,7712,961,961
137,8480,968,968
138,7456,975,975
139,10272,982,982
140,7168,989,989
141,8192,996,996
142,7616,1003,1003
143,8096,1010,1010
144,7456,1017,1017
145,7456,1024,1024
146,7328,1031,1031
147,7904,1038,1038
148,8576,1045,1045
149,7520,1052,1052
150,9664,1059,1059
151,8064,1066,1066
152,7744,1073,1073
153,7584,1080,1080
154,7584,1087,1087
155,7168,1094,1094
156,8160,1101,1101
157,7584,1108,1108
158,7488,1115,1115
159,8416,1122,1122
160,7584,1129,1129
161,10752,1136,1136
162,7808,1143,1143
163,7360,1150,1150
164,7456,1157,1157
165,7744,1164,1164
166,7424,1171,1171
167,7552,1178,1178
168,7872,1185,1185
169,7584,1192,1192
170,8288,1199,1199
171,7456,1206,1206
172,10720,1213,1213
173,7616,1220,1220
174,8256,1227,1227
175,7584,1234,1234
176,7712,1241,1241
177,7584,1248,1248
178,7552,1255,1255
179,8224,1262,1262
180,7744,1269,1269
181,8608,1276,1276
182,7424,1283,1283
183,9792,1290,1290
184,7744,1297,1297
185,7648,1304,1304
186,7456,1311,1311
187,7712,1318,1318
188,7584,1325,1325
189,8064,1332,1332
190,7424,1339,1339
191,7552,1346,1346
192,8800,1353,1353
193,7360,1360,1360
194,7872,1367,1367
195,6880,1374,1374
196,6944,1381,1381
197,7328,1388,1388
198,7200,1395,1395
199,6784,1402,1402
200,7456,1409,1409
201,6976,1416,1416
202,7040,1423,1423
203,7296,1430,1430
204,6848,1437,1437
205,7904,1444,1444
206,7296,1451,1451
207,7904,1458,1458
208,7104,1465,1465
209,7712,1472,1472
210,7200,1479,1479
211,7680,1486,1486
212,7264,1493,1493
213,7200,1500,1500
214,7616,1507,1507
215,7168,1514,1514
216,8320,1521,1521
217,7264,1528,1528
218,7200,1535,1535
219,7360,1542,1542
220,7232,1549,1549
221,7168,1556,1556
222,7232,1563,1563
223,7712,1570,1570
224,7456,1577,1577
225,7488,1584,1584
226,7104,1591,1591
227,8960,1598,1598
228,7360,1605,1605
229,7392,1612,1612
230,7264,1619,1619
231,7744,1626,1626
232,7232,1633,1633
233,7072,1640,1640
234,7360,1647,1647
235,7232,1654,1654
236,7456,1661,1661
237,7232,1668,1668
238,8320,1675,1675
239,7456,1682,1682
240,7200,1689,1689
241,7296,1696,1696
242,7648,1703,1703
243,7456,1710,1710
244,7328,1717,1717
245,7232,1724,1724
246,7456,1731,1731
247,8000,1738,1738
248,7232,1745,1745
249,10368,1752,1752
250,7968,1759,1759
251,8064,1766,1766
252,8000,1773,1773
253,26112,1780,1780
254,7264,1787,1787
255,7616,1794,1794
256,7520,1801,1801
257,7584,1808,1808
258,8640,1815,1815
259,7520,1822,1822
260,6656,1829,1829
261,41984,1836,1836
262,10272,1843,1843
263,7648,1850,1850
264,8192,1857,1857
265,8448,1864,1864
266,7712,1871,1871
267,8512,1878,1878
268,7744,1885,1885
269,8800,1892,1892
270,8832,1899,1899
271,7104,1906,1906
272,7104,1913,1913
273,8960,1920,1920
274,6944,1927,1927
275,8608,1934,1934
276,7232,1941,1941
277,8768,1948,1948
278,9824,1955,1955
279,8544,1962,1962
280,7328,1969,1969
281,8736,1976,1976
282,7712,1983,1983
283,8288,1990,1990
284,7616,1997,1997
285,11040,2004,2004
286,10848,2011,2011
287,11648,2018,2018
288,10784,2025,2025
289,15360,2032,2032
290,15520,2039,2039
291,13792,2046,2046
292,16288,2053,2053
293,6688,2060,2060
294,6944,2067,2067
295,6528,2074,2074
296,6752,2081,2081
297,6336,2088,2088
298,6464,2095,2095
299,6464,2102,2102
300,6400,2109,2109
301,6464,2116,2116
302,6496,2123,2123
303,6464,2130,2130
304,6432,2137,2137
305,6496,2144,2144
306,6304,2151,2151
307,6592,2158,2158
308,8704,2165,2165
309,6432,2172,2172
310,8448,2179,2179
311,8800,2186,2186
312,6496,2193,2193
313,8416,2200,2200
314,8128,2207,2207
315,6432,2214,2214
316,8416,2221,2221
317,7552,2228,2228
318,6464,2235,2235
319,8448,2242,2242
320,8096,2249,2249
321,6272,2256,2256
322,8096,2263,2263
323,8672,2270,2270
324,8672,2277,2277
325,8448,2284,2284
326,8480,2291,2291
327,8160,2298,2298
328,9024,2305,2305
329,8224,2312,2312
330,8192,2319,2319
331,8416,2326,2326
332,8320,2333,2333
333,6208,2340,2340
334,6336,2347,2347
335,6464,2354,2354
336,6336,2361,2361
337,7072,2368,2368
338,6432,2375,2375
339,6720,2382,2382
340,8896,2389,2389
341,6368,2396,2396
342,6816,2403,2403
343,6112,2410,2410
344,6112,2417,2417
345,6592,2424,2424
346,6944,2431,2431
347,6528,2438,2438
348,6688,2445,2445
349,6848,2452,2452
350,6336,2459,2459
351,6176,2466,2466
352,6496,2473,2473
353,6688,2480,2480
354,6336,2487,2487
355,7616,2494,2494
356,6464,2501,2501
357,6784,2508,2508
358,6752,2515,2515
359,6400,2522,2522
360,6624,2529,2529
361,6304,2536,2536
362,6464,2543,2543
363,6240,2550,2550
364,6976,2557,2557
365,6464,2564,2564
366,6752,2571,2571
367,6848,2578,2578
368,6816,2585,2585
369,7072,2592,2592
370,7232,2599,2599
371,6496,2606,2606
372,7552,2613,2613
373,6944,2620,2620
374,7808,2627,2627
375,6880,2634,2634
376,7680,2641,2641
377,6656,2648,2648
378,8224,2655,2655
379,6912,2662,2662
380,7616,2669,2669
381,6720,2676,2676
382,7584,2683,2683
383,7488,2690,2690
384,9536,2697,2697
385,9248,2704,2704
386,7584,2711,2711
387,7264,2718,2718
388,7136,2725,2725
389,7392,2732,2732
390,7232,2739,2739
391,8512,2746,2746
392,6816,2753,2753
393,120544,2760,2760
394,17952,2767,2767
395,1188064,2787,2787
396,51040,2796,2796
397,10080,2803,2803
398,23072,2805,2805
399,20448,2838,2838
400,14752,2854,2854
401,13472,2870,2870
402,9824,2886,2886
403,74880,2902,2902
404,14304,2918,2918
405,23872,2934,2934
406,24864,2950,2950
407,17248,2966,2966
408,9408,2982,2982
409,9120,2998,2998
410,14496,3014,3014
411,13504,3030,3030
412,9088,3046,3046
413,13856,3062,3062
414,13664,3078,3078
415,13312,3094,3094
416,18464,3110,3110
417,32448,3126,3126
418,30272,3142,3142
419,9312,3158,3158
420,12288,3174,3174
421,9152,3190,3190
422,9184,3206,3206
423,13792,3222,3222
424,13472,3238,3238
425,13568,3254,3254
426,11424,3270,3270
427,9184,3286,3286
428,18688,3302,3302
429,15040,3318,3318
430,14048,3334,3334
431,12896,3350,3350
432,12256,3366,3366
433,55872,3382,3382
434,12512,3398,3398
435,18016,3414,3414
436,9600,3430,3430
437,9280,3446,3446
438,10208,3462,3462
439,9664,3478,3478
440,9408,3494,3494
441,9440,3510,3510
442,9440,3526,3526
443,10208,3542,3542
444,9568,3558,3558
445,9344,3574,3574
446,9152,3590,3590
447,9312,3606,3606
448,9216,3622,3622
449,9312,3638,3638
450,9408,3654,3654
451,9536,3670,3670
452,9504,3686,3686
453,9216,3702,3702
454,9696,3718,3718
455,9696,3734,3734
456,9280,3750,3750
457,9408,3766,3766
458,9344,3782,3782
459,10208,3798,3798
460,9696,3814,3814
461,14048,3830,3830
462,13312,3846,3846
463,13024,3862,3862
464,10784,3878,3878
465,14464,3894,3894
466,17920,3910,3910
467,32800,3926,3926
468,15168,3942,3942
469,9408,3958,3958
470,9728,3974,3974
471,9888,3990,3990
472,9504,4006,4006
473,9696,4022,4022
474,12448,4038,4038
475,9120,4054,4054
476,16736,4070,4070
477,9600,4086,4086
478,9504,4102,4102
479,9792,4118,4118
480,10144,4134,4134
481,10016,4150,4150
482,9600,4166,4166
483,9664,4182,4182
484,11072,4198,4198
485,10240,4214,4214
486,10464,4230,4230
487,11392,4246,4246
488,9824,4262,4262
489,10944,4278,4278
490,11392,4294,4294
491,13152,4310,4310
492,10432,4326,4326
493,9888,4342,4342
494,10208,4358,4358
495,10336,4374,4374
496,10112,4390,4390
497,10112,4406,4406
498,9952,4422,4422
499,9984,4438,4438
500,10752,4454,4454
501,10624,4470,4470
502,10304,4486,4486
503,9824,4502,4502
504,10016,4518,4518
505,10144,4534,4534
506,9952,4550,4550
507,11168,4566,4566
508,9728,4582,4582
509,11040,4598,4598
510,11712,4614,4614
