HUD frame time nsec:,4816000

Range Index,Elapsed Time, First Event,Last Event
0,37664,8,8
1,19424,16,16
2,8032,23,23
3,9408,30,30
4,6976,37,37
5,46912,44,44
6,11680,51,51
7,12480,58,58
8,33760,65,65
9,78400,72,72
10,8928,79,79
11,8224,86,86
12,8320,93,93
13,8256,100,100
14,8416,107,107
15,8320,114,114
16,8352,121,121
17,8448,128,128
18,33184,135,135
19,61472,142,142
20,84192,149,149
21,11424,156,156
22,11456,163,163
23,10528,170,170
24,9248,177,177
25,9024,184,184
26,8800,191,191
27,9056,198,198
28,10368,205,205
29,10720,212,212
30,9344,219,219
31,9216,226,226
32,9056,233,233
33,9280,240,240
34,10656,247,247
35,20480,254,254
36,22016,261,261
37,30048,268,268
38,7040,275,275
39,6624,282,282
40,6304,289,289
41,6560,296,296
42,6464,303,303
43,6560,310,310
44,6720,317,317
45,6464,324,324
46,6688,331,331
47,6688,338,338
48,8832,345,345
49,7808,352,352
50,8448,359,359
51,8288,366,366
52,8512,373,373
53,8416,380,380
54,6880,387,387
55,6400,394,394
56,8736,401,401
57,8320,408,408
58,8320,415,415
59,8512,422,422
60,8768,429,429
61,6848,436,436
62,9344,443,443
63,8256,450,450
64,8320,457,457
65,8992,464,464
66,8800,471,471
67,81280,478,478
68,50432,485,485
69,35328,492,492
70,38176,499,499
71,8064,506,506
72,7968,513,513
73,7456,520,520
74,7808,527,527
75,6944,534,534
76,8448,541,541
77,8288,548,548
78,16960,555,555
79,6688,562,562
80,6496,569,569
81,6528,576,576
82,6784,583,583
83,7648,590,590
84,7936,597,597
85,7808,604,604
86,7392,611,611
87,7360,618,618
88,7680,625,625
89,6880,632,632
90,6560,639,639
91,6464,646,646
92,7168,653,653
93,6912,660,660
94,6784,667,667
95,6784,674,674
96,6592,681,681
97,6624,688,688
98,6592,695,695
99,7072,702,702
100,7232,709,709
101,7360,716,716
102,7776,723,723
103,7424,730,730
104,7264,737,737
105,7264,744,744
106,7296,751,751
107,7168,758,758
108,7680,765,765
109,7456,772,772
110,7200,779,779
111,7200,786,786
112,7392,793,793
113,7232,800,800
114,7104,807,807
115,8032,814,814
116,7616,821,821
117,7168,828,828
118,6912,835,835
119,15200,842,842
120,53696,849,849
121,9216,856,856
122,9504,863,863
123,9856,870,870
124,9408,877,877
125,9984,884,884
126,28768,891,891
127,25088,898,898
128,9792,905,905
129,7232,912,912
130,7104,919,919
131,6976,926,926
132,7104,933,933
133,7264,940,940
134,6944,947,947
135,6528,954,954
136,7040,961,961
137,8000,968,968
138,7584,975,975
139,9728,982,982
140,6848,989,989
141,7168,996,996
142,7008,1003,1003
143,7168,1010,1010
144,6752,1017,1017
145,7040,1024,1024
146,6848,1031,1031
147,7360,1038,1038
148,8096,1045,1045
149,7520,1052,1052
150,9728,1059,1059
151,7008,1066,1066
152,7392,1073,1073
153,6880,1080,1080
154,7360,1087,1087
155,6976,1094,1094
156,7296,1101,1101
157,6816,1108,1108
158,7136,1115,1115
159,8448,1122,1122
160,7712,1129,1129
161,9632,1136,1136
162,6688,1143,1143
163,7072,1150,1150
164,7648,1157,1157
165,7168,1164,1164
166,6880,1171,1171
167,7040,1178,1178
168,7040,1185,1185
169,7104,1192,1192
170,7872,1199,1199
171,8320,1206,1206
172,9920,1213,1213
173,7296,1220,1220
174,7360,1227,1227
175,7136,1234,1234
176,7232,1241,1241
177,7072,1248,1248
178,7360,1255,1255
179,7008,1262,1262
180,7520,1269,1269
181,8384,1276,1276
182,7872,1283,1283
183,9792,1290,1290
184,7424,1297,1297
185,7680,1304,1304
186,6880,1311,1311
187,7136,1318,1318
188,7104,1325,1325
189,6912,1332,1332
190,6848,1339,1339
191,6880,1346,1346
192,8448,1353,1353
193,7776,1360,1360
194,9760,1367,1367
195,7072,1374,1374
196,7328,1381,1381
197,7072,1388,1388
198,6912,1395,1395
199,6784,1402,1402
200,7200,1409,1409
201,6880,1416,1416
202,7168,1423,1423
203,8160,1430,1430
204,7552,1437,1437
205,9536,1444,1444
206,7136,1451,1451
207,7104,1458,1458
208,7072,1465,1465
209,7200,1472,1472
210,6816,1479,1479
211,7584,1486,1486
212,7008,1493,1493
213,7072,1500,1500
214,8128,1507,1507
215,7840,1514,1514
216,9536,1521,1521
217,6848,1528,1528
218,7072,1535,1535
219,9120,1542,1542
220,7136,1549,1549
221,7424,1556,1556
222,6944,1563,1563
223,6944,1570,1570
224,6976,1577,1577
225,8000,1584,1584
226,7808,1591,1591
227,10304,1598,1598
228,6944,1605,1605
229,7072,1612,1612
230,6944,1619,1619
231,7136,1626,1626
232,6688,1633,1633
233,7904,1640,1640
234,7008,1647,1647
235,6880,1654,1654
236,8096,1661,1661
237,7744,1668,1668
238,9600,1675,1675
239,7200,1682,1682
240,7008,1689,1689
241,7136,1696,1696
242,7104,1703,1703
243,7360,1710,1710
244,7104,1717,1717
245,7776,1724,1724
246,6976,1731,1731
247,8288,1738,1738
248,7648,1745,1745
249,9888,1752,1752
250,7072,1759,1759
251,6944,1766,1766
252,7104,1773,1773
253,7008,1780,1780
254,7072,1787,1787
255,7072,1794,1794
256,7200,1801,1801
257,7392,1808,1808
258,8064,1815,1815
259,7552,1822,1822
260,7232,1829,1829
261,129728,1836,1836
262,8384,1843,1843
263,7968,1850,1850
264,7552,1857,1857
265,8544,1864,1864
266,7488,1871,1871
267,8768,1878,1878
268,7392,1885,1885
269,8416,1892,1892
270,8992,1899,1899
271,8480,1906,1906
272,7488,1913,1913
273,8832,1920,1920
274,7488,1927,1927
275,8896,1934,1934
276,7360,1941,1941
277,8864,1948,1948
278,16800,1955,1955
279,15168,1962,1962
280,9920,1969,1969
281,13312,1976,1976
282,11936,1983,1983
283,13760,1990,1990
284,12224,1997,1997
285,16672,2004,2004
286,15680,2011,2011
287,15552,2018,2018
288,15968,2025,2025
289,18080,2032,2032
290,17536,2039,2039
291,17728,2046,2046
292,17728,2053,2053
293,7328,2060,2060
294,7488,2067,2067
295,7264,2074,2074
296,7264,2081,2081
297,8160,2088,2088
298,7328,2095,2095
299,7264,2102,2102
300,7616,2109,2109
301,7392,2116,2116
302,7168,2123,2123
303,7648,2130,2130
304,7296,2137,2137
305,7264,2144,2144
306,7776,2151,2151
307,7232,2158,2158
308,7296,2165,2165
309,7552,2172,2172
310,7200,2179,2179
311,7264,2186,2186
312,7456,2193,2193
313,7264,2200,2200
314,7264,2207,2207
315,7616,2214,2214
316,7488,2221,2221
317,7264,2228,2228
318,7680,2235,2235
319,7200,2242,2242
320,7232,2249,2249
321,7584,2256,2256
322,7840,2263,2263
323,12224,2270,2270
324,12576,2277,2277
325,13920,2284,2284
326,17024,2291,2291
327,12320,2298,2298
328,13248,2305,2305
329,15328,2312,2312
330,15296,2319,2319
331,15680,2326,2326
332,17632,2333,2333
333,6752,2340,2340
334,6528,2347,2347
335,7168,2354,2354
336,6720,2361,2361
337,8544,2368,2368
338,7104,2375,2375
339,7712,2382,2382
340,7648,2389,2389
341,7008,2396,2396
342,6592,2403,2403
343,6464,2410,2410
344,6656,2417,2417
345,6752,2424,2424
346,8864,2431,2431
347,7168,2438,2438
348,7520,2445,2445
349,7904,2452,2452
350,7136,2459,2459
351,6880,2466,2466
352,6592,2473,2473
353,6816,2480,2480
354,6848,2487,2487
355,8672,2494,2494
356,7008,2501,2501
357,7776,2508,2508
358,7744,2515,2515
359,7360,2522,2522
360,6848,2529,2529
361,6848,2536,2536
362,6624,2543,2543
363,6656,2550,2550
364,8544,2557,2557
365,7072,2564,2564
366,8288,2571,2571
367,7776,2578,2578
368,6944,2585,2585
369,8000,2592,2592
370,9856,2599,2599
371,7968,2606,2606
372,9568,2613,2613
373,8000,2620,2620
374,9472,2627,2627
375,7872,2634,2634
376,9600,2641,2641
377,8384,2648,2648
378,9632,2655,2655
379,8128,2662,2662
380,9760,2669,2669
381,8224,2676,2676
382,9760,2683,2683
383,14432,2690,2690
384,14656,2697,2697
385,14464,2704,2704
386,14304,2711,2711
387,10592,2718,2718
388,11328,2725,2725
389,10976,2732,2732
390,11328,2739,2739
391,226176,2746,2746
392,6848,2753,2753
393,179904,2760,2760
394,116928,2767,2767
395,13888,2781,2781
396,898496,2786,2786
397,27840,2790,2790
398,6528,2792,2792
399,12992,2817,2817
400,6656,2829,2829
401,7200,2841,2841
402,7552,2853,2853
403,29152,2865,2865
404,7744,2877,2877
405,7584,2889,2889
406,8928,2901,2901
407,11680,2913,2913
408,6400,2925,2925
409,6688,2937,2937
410,7712,2949,2949
411,7328,2961,2961
412,6464,2973,2973
413,6304,2985,2985
414,7744,2997,2997
415,7136,3009,3009
416,10336,3021,3021
417,8736,3033,3033
418,13120,3045,3045
419,6208,3057,3057
420,7712,3069,3069
421,6336,3081,3081
422,7488,3093,3093
423,7776,3105,3105
424,7744,3117,3117
425,7104,3129,3129
426,7680,3141,3141
427,6912,3153,3153
428,8224,3165,3165
429,8288,3177,3177
430,7616,3189,3189
431,7552,3201,3201
432,7712,3213,3213
433,10400,3225,3225
434,9920,3237,3237
435,9632,3249,3249
436,7328,3261,3261
437,7232,3273,3273
438,7520,3285,3285
439,7360,3297,3297
440,6784,3309,3309
441,6848,3321,3321
442,6784,3333,3333
443,6784,3345,3345
444,6656,3357,3357
445,6656,3369,3369
446,7296,3381,3381
447,7200,3393,3393
448,7424,3405,3405
449,7200,3417,3417
450,6752,3429,3429
451,6656,3441,3441
452,6752,3453,3453
453,6944,3465,3465
454,7232,3477,3477
455,7712,3489,3489
456,7520,3501,3501
457,7392,3513,3513
458,7680,3525,3525
459,7008,3537,3537
460,7008,3549,3549
461,8096,3561,3561
462,7968,3573,3573
463,7840,3585,3585
464,7328,3597,3597
465,11200,3609,3609
466,9120,3621,3621
467,10560,3633,3633
468,8672,3645,3645
469,7296,3657,3657
470,6784,3669,3669
471,7040,3681,3681
472,7296,3693,3693
473,6784,3705,3705
474,7104,3717,3717
475,6944,3729,3729
476,9056,3741,3741
477,7456,3753,3753
478,7328,3765,3765
479,6944,3777,3777
480,7040,3789,3789
481,6368,3801,3801
482,6752,3813,3813
483,7040,3825,3825
484,7040,3837,3837
485,7712,3849,3849
486,6944,3861,3861
487,6592,3873,3873
488,6592,3885,3885
489,7168,3897,3897
490,6976,3909,3909
491,6976,3921,3921
492,7232,3933,3933
493,6624,3945,3945
494,7008,3957,3957
495,6752,3969,3969
496,6624,3981,3981
497,7520,3993,3993
498,6944,4005,4005
499,7200,4017,4017
500,6912,4029,4029
501,6432,4041,4041
502,6944,4053,4053
