HUD frame time nsec:,17993000

Range Index,Elapsed Time, First Event,Last Event
0,36800,8,8
1,18784,16,16
2,7456,23,23
3,9696,30,30
4,7200,37,37
5,33952,44,44
6,13568,51,51
7,8832,58,58
8,23936,65,65
9,75968,72,72
10,9248,79,79
11,7392,86,86
12,10592,93,93
13,9312,100,100
14,10272,107,107
15,8256,114,114
16,9696,121,121
17,9344,128,128
18,20896,135,135
19,6624,142,142
20,105504,149,149
21,12544,156,156
22,10944,163,163
23,10752,170,170
24,9696,177,177
25,9728,184,184
26,9376,191,191
27,9376,198,198
28,10656,205,205
29,10176,212,212
30,9632,219,219
31,9568,226,226
32,9728,233,233
33,9536,240,240
34,10016,247,247
35,10112,254,254
36,30368,261,261
37,13504,268,268
38,7744,275,275
39,6528,282,282
40,6464,289,289
41,6592,296,296
42,6272,303,303
43,6624,310,310
44,6368,317,317
45,6368,324,324
46,6304,331,331
47,6464,338,338
48,8672,345,345
49,8672,352,352
50,8704,359,359
51,8768,366,366
52,9152,373,373
53,8544,380,380
54,6464,387,387
55,6432,394,394
56,9088,401,401
57,9056,408,408
58,7936,415,415
59,8128,422,422
60,8576,429,429
61,6976,436,436
62,8352,443,443
63,8800,450,450
64,8416,457,457
65,8640,464,464
66,8992,471,471
67,38304,478,478
68,28064,485,485
69,7808,492,492
70,6528,499,499
71,7584,506,506
72,7264,513,513
73,6816,520,520
74,7648,527,527
75,7072,534,534
76,7616,541,541
77,7616,548,548
78,12064,555,555
79,6624,562,562
80,7104,569,569
81,6368,576,576
82,6496,583,583
83,7936,590,590
84,7616,597,597
85,8160,604,604
86,7584,611,611
87,7456,618,618
88,7072,625,625
89,6560,632,632
90,6848,639,639
91,6720,646,646
92,6816,653,653
93,7776,660,660
94,6880,667,667
95,6688,674,674
96,6624,681,681
97,6656,688,688
98,6784,695,695
99,7168,702,702
100,7008,709,709
101,7520,716,716
102,7712,723,723
103,7136,730,730
104,7296,737,737
105,7776,744,744
106,7296,751,751
107,7136,758,758
108,7680,765,765
109,6944,772,772
110,6880,779,779
111,7712,786,786
112,6848,793,793
113,7104,800,800
114,7104,807,807
115,7104,814,814
116,7872,821,821
117,7584,828,828
118,7296,835,835
119,11936,842,842
120,6752,849,849
121,8160,856,856
122,9632,863,863
123,9792,870,870
124,8480,877,877
125,8672,884,884
126,19840,891,891
127,15712,898,898
128,10112,905,905
129,7840,912,912
130,7584,919,919
131,7232,926,926
132,7520,933,933
133,7712,940,940
134,7552,947,947
135,7264,954,954
136,7936,961,961
137,8704,968,968
138,7584,975,975
139,9952,982,982
140,7392,989,989
141,7680,996,996
142,7840,1003,1003
143,7776,1010,1010
144,7360,1017,1017
145,7904,1024,1024
146,7360,1031,1031
147,7584,1038,1038
148,8608,1045,1045
149,7648,1052,1052
150,10592,1059,1059
151,7712,1066,1066
152,7520,1073,1073
153,7360,1080,1080
154,7968,1087,1087
155,7360,1094,1094
156,7776,1101,1101
157,7776,1108,1108
158,7616,1115,1115
159,8704,1122,1122
160,7936,1129,1129
161,10528,1136,1136
162,7360,1143,1143
163,8032,1150,1150
164,7424,1157,1157
165,7936,1164,1164
166,7392,1171,1171
167,7328,1178,1178
168,8128,1185,1185
169,7424,1192,1192
170,9376,1199,1199
171,7584,1206,1206
172,10080,1213,1213
173,7488,1220,1220
174,7680,1227,1227
175,7744,1234,1234
176,7552,1241,1241
177,7520,1248,1248
178,7552,1255,1255
179,7616,1262,1262
180,7776,1269,1269
181,8800,1276,1276
182,7776,1283,1283
183,10336,1290,1290
184,7552,1297,1297
185,7904,1304,1304
186,7360,1311,1311
187,7552,1318,1318
188,8160,1325,1325
189,7744,1332,1332
190,7840,1339,1339
191,7712,1346,1346
192,8768,1353,1353
193,7424,1360,1360
194,7840,1367,1367
195,7424,1374,1374
196,7264,1381,1381
197,7200,1388,1388
198,7040,1395,1395
199,6784,1402,1402
200,7104,1409,1409
201,6848,1416,1416
202,7200,1423,1423
203,7776,1430,1430
204,6912,1437,1437
205,7808,1444,1444
206,6880,1451,1451
207,6976,1458,1458
208,6880,1465,1465
209,7072,1472,1472
210,6880,1479,1479
211,7456,1486,1486
212,7072,1493,1493
213,7456,1500,1500
214,7264,1507,1507
215,6912,1514,1514
216,7840,1521,1521
217,7008,1528,1528
218,7520,1535,1535
219,7328,1542,1542
220,6976,1549,1549
221,6976,1556,1556
222,6848,1563,1563
223,6816,1570,1570
224,7200,1577,1577
225,7328,1584,1584
226,6752,1591,1591
227,8096,1598,1598
228,6848,1605,1605
229,7104,1612,1612
230,7200,1619,1619
231,6880,1626,1626
232,6816,1633,1633
233,7072,1640,1640
234,7584,1647,1647
235,6976,1654,1654
236,7264,1661,1661
237,7360,1668,1668
238,7936,1675,1675
239,7040,1682,1682
240,6816,1689,1689
241,7040,1696,1696
242,7552,1703,1703
243,7104,1710,1710
244,7072,1717,1717
245,7072,1724,1724
246,7008,1731,1731
247,7264,1738,1738
248,6880,1745,1745
249,11136,1752,1752
250,7648,1759,1759
251,7488,1766,1766
252,8000,1773,1773
253,8416,1780,1780
254,7200,1787,1787
255,7328,1794,1794
256,7520,1801,1801
257,7424,1808,1808
258,8672,1815,1815
259,7296,1822,1822
260,7424,1829,1829
261,42464,1836,1836
262,10176,1843,1843
263,7744,1850,1850
264,7904,1857,1857
265,8352,1864,1864
266,7552,1871,1871
267,8672,1878,1878
268,7904,1885,1885
269,8608,1892,1892
270,8864,1899,1899
271,7040,1906,1906
272,7072,1913,1913
273,9088,1920,1920
274,7040,1927,1927
275,8480,1934,1934
276,7040,1941,1941
277,8672,1948,1948
278,11808,1955,1955
279,9824,1962,1962
280,9472,1969,1969
281,11488,1976,1976
282,12992,1983,1983
283,9984,1990,1990
284,15392,1997,1997
285,11328,2004,2004
286,12320,2011,2011
287,11456,2018,2018
288,11168,2025,2025
289,14880,2032,2032
290,15040,2039,2039
291,13280,2046,2046
292,16384,2053,2053
293,7840,2060,2060
294,7840,2067,2067
295,7488,2074,2074
296,8288,2081,2081
297,7744,2088,2088
298,7328,2095,2095
299,7808,2102,2102
300,8096,2109,2109
301,8192,2116,2116
302,7360,2123,2123
303,8512,2130,2130
304,8608,2137,2137
305,8576,2144,2144
306,7712,2151,2151
307,7360,2158,2158
308,7264,2165,2165
309,6944,2172,2172
310,6976,2179,2179
311,7872,2186,2186
312,7072,2193,2193
313,7008,2200,2200
314,7040,2207,2207
315,7168,2214,2214
316,7040,2221,2221
317,7008,2228,2228
318,7168,2235,2235
319,7136,2242,2242
320,6848,2249,2249
321,7104,2256,2256
322,7136,2263,2263
323,10432,2270,2270
324,10592,2277,2277
325,10112,2284,2284
326,13984,2291,2291
327,9536,2298,2298
328,9952,2305,2305
329,13344,2312,2312
330,12256,2319,2319
331,13280,2326,2326
332,13824,2333,2333
333,6400,2340,2340
334,6368,2347,2347
335,6592,2354,2354
336,7040,2361,2361
337,9088,2368,2368
338,7520,2375,2375
339,8096,2382,2382
340,8096,2389,2389
