HUD frame time nsec:,16664000

Range Index,Elapsed Time, First Event,Last Event
0,25408,3,3
1,1440,23,23
2,2208,28,28
3,544,33,33
4,608,38,38
5,480,43,43
6,832,48,48
7,544,53,53
8,512,58,58
9,480,63,63
10,480,68,68
11,864,73,73
12,2912,78,78
13,576,83,83
14,512,88,88
15,1280,93,93
16,2528,98,98
17,1728,103,103
18,1088,108,108
19,31744,113,113
20,30944,118,118
21,15104,123,123
22,12096,128,128
23,16640,133,133
24,4768,138,138
25,4960,143,143
26,7552,148,148
27,5216,153,153
28,544,158,158
29,512,163,163
30,512,168,168
31,480,173,173
32,640,178,178
33,512,183,183
34,512,188,188
35,480,193,193
36,44832,198,198
37,608,203,203
38,480,208,208
39,512,213,213
40,1152,218,218
41,28352,223,223
42,768,228,228
43,480,233,233
44,480,238,238
45,480,243,243
46,480,248,248
47,960,253,253
48,480,258,258
49,800,263,263
50,512,268,268
51,9312,273,273
52,576,278,278
53,832,283,283
54,512,288,288
55,512,293,293
56,480,298,298
57,480,303,303
58,2592,308,308
59,512,313,313
60,512,318,318
61,768,323,323
62,736,328,328
63,576,333,333
64,544,338,338
65,12352,343,343
66,3744,348,348
67,480,353,353
68,544,358,358
69,480,363,363
70,185824,368,368
71,832,373,373
72,544,378,378
73,768,383,383
74,512,388,388
75,800,393,393
76,1120,398,398
77,544,403,403
78,2016,408,408
79,480,413,413
80,512,418,418
81,480,423,423
82,25152,426,426
83,1568,446,446
84,2176,451,451
85,512,456,456
86,512,461,461
87,512,466,466
88,512,471,471
89,576,476,476
90,512,481,481
91,480,486,486
92,512,491,491
93,480,496,496
94,3456,501,501
95,544,506,506
96,512,511,511
97,640,516,516
98,2144,521,521
99,640,526,526
100,1152,531,531
101,32800,536,536
102,27936,541,541
103,15264,546,546
104,5536,551,551
105,15136,556,556
106,5920,561,561
107,11392,566,566
108,12608,571,571
109,5088,576,576
110,672,581,581
111,736,586,586
112,608,591,591
113,480,596,596
114,480,601,601
115,832,606,606
116,480,611,611
117,480,616,616
118,35008,621,621
119,480,626,626
120,544,631,631
121,480,636,636
122,768,641,641
123,25856,646,646
124,512,651,651
125,480,656,656
126,512,661,661
127,2336,666,666
128,480,671,671
129,480,676,676
130,512,681,681
131,480,686,686
132,512,691,691
133,7872,696,696
134,544,701,701
135,480,706,706
136,512,711,711
137,512,716,716
138,512,721,721
139,576,726,726
140,480,731,731
141,512,736,736
142,512,741,741
143,480,746,746
144,640,751,751
145,480,756,756
146,480,761,761
147,7936,766,766
148,3360,771,771
149,672,776,776
150,480,781,781
151,480,786,786
152,181024,791,791
153,480,796,796
154,512,801,801
155,480,806,806
156,608,811,811
157,480,816,816
158,2464,821,821
159,480,826,826
160,1696,831,831
161,480,836,836
162,480,841,841
163,704,846,846
164,8064,859,859
165,81792,864,864
166,4800,868,868
167,23200,870,870
168,9056,903,903
169,512,917,917
170,480,931,931
171,480,945,945
172,544,959,959
173,480,973,973
174,480,987,987
175,3072,1001,1001
176,512,1015,1015
177,544,1029,1029
178,480,1043,1043
179,480,1057,1057
180,864,1071,1071
181,480,1085,1085
182,512,1099,1099
183,12064,1113,1113
184,3808,1127,1127
185,480,1141,1141
186,480,1155,1155
187,480,1169,1169
188,195872,1183,1183
189,480,1197,1197
190,768,1211,1211
191,480,1225,1225
192,480,1239,1239
193,3008,1253,1253
194,480,1267,1267
195,704,1281,1281
196,1696,1295,1295
197,480,1309,1309
198,480,1323,1323
199,576,1337,1337
200,44832,1351,1351
201,480,1365,1365
202,480,1379,1379
203,480,1393,1393
204,640,1407,1407
205,41888,1421,1421
206,480,1435,1435
207,480,1449,1449
208,512,1463,1463
209,2976,1477,1477
210,512,1491,1491
211,512,1505,1505
212,608,1519,1519
213,512,1533,1533
214,512,1547,1547
215,1568,1565,1565
216,6400,1575,1575
217,512,1593,1593
218,2464,1603,1603
219,3776,1621,1621
220,4736,1631,1631
221,1760,1649,1649
222,3904,1659,1659
223,544,1677,1677
224,1888,1687,1687
225,512,1705,1705
226,512,1715,1715
227,480,1733,1733
228,960,1743,1743
229,480,1761,1761
230,608,1771,1771
231,480,1789,1789
232,480,1799,1799
233,4224,1817,1817
234,11616,1827,1827
235,5984,1845,1845
236,10368,1855,1855
237,512,1873,1873
238,512,1883,1883
239,512,1901,1901
240,512,1911,1911
241,672,1929,1929
242,928,1939,1939
243,992,1957,1957
244,1952,1967,1967
245,480,1985,1985
246,512,1995,1995
247,544,2013,2013
248,512,2023,2023
249,704,2041,2041
250,480,2051,2051
251,4480,2073,2073
252,1056,2095,2095
253,512,2117,2117
254,512,2139,2139
255,7712,2153,2153
256,13216,2159,2159
257,480,2165,2165
258,1664,2171,2171
259,3680,2177,2177
260,512,2183,2183
261,1568,2189,2189
262,3840,2195,2195
263,480,2201,2201
264,480,2215,2215
265,640,2221,2221
266,448,2227,2227
267,640,2233,2233
268,512,2239,2239
269,480,2245,2245
270,512,2251,2251
271,480,2257,2257
272,832,2263,2263
273,512,2277,2277
274,544,2283,2283
275,480,2289,2289
276,512,2295,2295
277,768,2301,2301
278,480,2307,2307
279,480,2313,2313
280,480,2319,2319
281,480,2325,2325
282,704,2339,2339
283,480,2345,2345
284,480,2351,2351
285,480,2357,2357
286,512,2363,2363
287,640,2369,2369
288,480,2375,2375
289,480,2381,2381
290,480,2387,2387
291,480,2401,2401
292,704,2407,2407
293,512,2413,2413
294,480,2419,2419
295,512,2425,2425
296,480,2431,2431
297,672,2437,2437
298,480,2443,2443
299,480,2449,2449
300,480,2463,2463
301,576,2469,2469
302,576,2475,2475
303,512,2481,2481
304,480,2487,2487
305,480,2493,2493
306,480,2499,2499
307,672,2505,2505
308,480,2511,2511
309,480,2525,2525
310,1792,2531,2531
311,480,2537,2537
312,512,2543,2543
313,480,2549,2549
314,480,2555,2555
315,512,2561,2561
316,640,2567,2567
317,480,2573,2573
318,480,2587,2587
319,2016,2593,2593
320,512,2599,2599
321,480,2605,2605
322,672,2611,2611
323,480,2617,2617
324,512,2623,2623
325,480,2629,2629
326,512,2635,2635
327,640,2649,2649
328,1824,2655,2655
329,480,2661,2661
330,480,2667,2667
331,544,2673,2673
332,480,2679,2679
333,480,2685,2685
334,512,2691,2691
335,480,2697,2697
336,73344,2712,2712
337,512,2728,2728
338,640,2765,2765
339,480,2771,2771
340,512,2777,2777
341,800,2791,2791
342,608,2797,2797
343,608,2803,2803
344,896,2817,2817
345,608,2823,2823
346,608,2829,2829
347,21088,2836,2836
348,2342080,2896,2896
349,27616,2900,2900
350,302400,2908,2908
351,21504,2913,2913
352,3424736,2952,2952
353,170176,2962,2962
354,171488,2970,2970
355,10432,2974,2974
356,75008,2983,2983
357,4928,2987,2987
358,2701152,3004,3004
359,908512,3014,3014

Range Index,Elapsed Time, First Event,Last Event
0,26272,3,3
1,1440,23,23
2,2080,28,28
3,512,33,33
4,544,38,38
5,544,43,43
6,544,48,48
7,544,53,53
8,672,58,58
9,512,63,63
10,960,68,68
11,512,73,73
12,2912,78,78
13,608,83,83
14,992,88,88
15,608,93,93
16,864,98,98
17,1280,103,103
18,864,108,108
19,33536,113,113
20,28800,118,118
21,14944,123,123
22,11744,128,128
23,16384,133,133
24,5056,138,138
25,4608,143,143
26,7104,148,148
27,5632,153,153
28,768,158,158
29,800,163,163
30,1056,168,168
31,608,173,173
32,800,178,178
33,544,183,183
34,544,188,188
35,640,193,193
36,41856,198,198
37,608,203,203
38,544,208,208
39,1056,213,213
40,704,218,218
41,26144,223,223
42,576,228,228
43,960,233,233
44,544,238,238
45,832,243,243
46,512,248,248
47,896,253,253
48,704,258,258
49,768,263,263
50,544,268,268
