HUD frame time nsec:,17922000

Range Index,Elapsed Time, First Event,Last Event
327,9504,2298,2298
328,12256,2305,2305
329,13792,2312,2312
330,13472,2319,2319
331,13056,2326,2326
332,14048,2333,2333
333,6880,2340,2340
334,6720,2347,2347
335,6400,2354,2354
336,7616,2361,2361
337,9408,2368,2368
338,7712,2375,2375
339,8384,2382,2382
340,9056,2389,2389
341,7776,2396,2396
342,7456,2403,2403
343,6784,2410,2410
344,6720,2417,2417
345,6464,2424,2424
346,9760,2431,2431
347,7840,2438,2438
348,8768,2445,2445
349,8384,2452,2452
350,7744,2459,2459
351,6688,2466,2466
352,6816,2473,2473
353,7008,2480,2480
354,7168,2487,2487
355,8896,2494,2494
356,7744,2501,2501
357,7680,2508,2508
358,7680,2515,2515
359,7232,2522,2522
360,6912,2529,2529
361,7296,2536,2536
362,6912,2543,2543
363,7232,2550,2550
364,8576,2557,2557
365,7456,2564,2564
366,8320,2571,2571
367,7584,2578,2578
368,7328,2585,2585
369,7488,2592,2592
370,9600,2599,2599
371,7104,2606,2606
372,8576,2613,2613
373,7328,2620,2620
374,8192,2627,2627
375,24096,2634,2634
376,8512,2641,2641
377,7104,2648,2648
378,8576,2655,2655
379,7552,2662,2662
380,9504,2669,2669
381,7520,2676,2676
382,9664,2683,2683
383,10272,2690,2690
384,10816,2697,2697
385,10208,2704,2704
386,10272,2711,2711
387,7872,2718,2718
388,8736,2725,2725
389,7904,2732,2732
390,7968,2739,2739
391,49952,2746,2746
392,8480,2753,2753
393,127392,2760,2760
394,47040,2767,2767
395,10848,2786,2786
396,337472,2795,2795
397,8480,2802,2802
398,29888,2804,2804
399,23104,2857,2857
400,15584,2893,2893
401,15360,2929,2929
402,9664,2965,2965
403,54816,2977,2977
404,38784,3013,3013
405,26944,3049,3049
406,34208,3085,3085
407,34944,3121,3121
408,16512,3157,3157
409,11072,3193,3193
410,11584,3229,3229
411,10464,3265,3265
412,16160,3301,3301
413,15904,3337,3337
414,14400,3373,3373
415,14368,3409,3409
416,34560,3445,3445
417,71744,3481,3481
418,143872,3517,3517
419,25344,3553,3553
420,14336,3589,3589
421,23200,3625,3625
422,15936,3661,3661
423,14976,3697,3697
424,14592,3733,3733
425,10240,3769,3769
426,10400,3805,3805
427,31072,3841,3841
428,19584,3877,3877
429,15456,3913,3913
430,14784,3949,3949
431,14176,3985,3985
432,13376,4021,4021
433,20640,4057,4057
434,19232,4093,4093
435,15072,4129,4129
436,11360,4165,4165
437,10912,4201,4201
438,11232,4237,4237
439,10976,4273,4273
440,10496,4309,4309
441,10592,4345,4345
442,9856,4381,4381
443,9664,4417,4417
444,10080,4453,4453
445,10272,4489,4489
446,10976,4525,4525
447,10848,4561,4561
448,11264,4597,4597
449,10944,4633,4633
450,11584,4669,4669
451,11360,4705,4705
452,9952,4741,4741
453,9600,4777,4777
454,11712,4813,4813
455,13888,4849,4849
456,10944,4885,4885
457,11136,4921,4921
458,11264,4957,4957
459,10848,4993,4993
460,10528,5029,5029
461,10912,5065,5065
462,10816,5101,5101
463,11616,5137,5137
464,10784,5173,5173
465,14752,5209,5209
466,15424,5245,5245
467,66624,5281,5281
468,16896,5317,5317
469,12352,5353,5353
470,11328,5389,5389
471,14752,5425,5425
472,11776,5461,5461
473,10400,5497,5497
474,12672,5533,5533
475,11072,5569,5569
476,20096,5605,5605
477,14240,5641,5641
478,10976,5677,5677
479,13728,5713,5713
480,10592,5749,5749
481,14208,5785,5785
482,14816,5821,5821
483,10976,5857,5857
484,13600,5893,5893
485,10656,5929,5929
486,10944,5965,5965
487,14208,6001,6001
488,9728,6037,6037
489,14112,6073,6073
490,13792,6109,6109
491,13728,6145,6145
492,14016,6181,6181
493,9376,6217,6217
494,9408,6253,6253
495,9824,6289,6289
496,9664,6325,6325
497,10944,6361,6361
498,10752,6397,6397
499,10528,6433,6433
500,10560,6469,6469
501,10976,6505,6505
502,11584,6541,6541
503,11136,6577,6577
504,10464,6613,6613
505,10752,6649,6649
506,10560,6685,6685
507,9728,6721,6721
508,9504,6757,6757
509,10496,6793,6793
510,11264,6829,6829
511,10752,6865,6865
512,10976,6901,6901
513,9728,6937,6937
514,9632,6973,6973
515,9984,7009,7009
516,10240,7045,7045
517,11808,7081,7081
518,12352,7117,7117
519,10240,7153,7153
520,9280,7189,7189
521,11232,7225,7225
522,11808,7261,7261
523,19648,7297,7297
524,22752,7333,7333
525,22144,7369,7369
526,18304,7405,7405
527,13984,7441,7441
528,13696,7477,7477
529,13248,7513,7513
530,13376,7549,7549
531,13536,7585,7585
532,13152,7621,7621
533,13760,7657,7657
534,13376,7693,7693
535,14784,7729,7729
536,14816,7765,7765
537,14528,7801,7801
538,10016,7837,7837
539,10592,7873,7873
540,9792,7909,7909
541,10848,7945,7945
542,13536,7981,7981
543,13248,8017,8017
544,10464,8053,8053
545,10496,8089,8089
546,13056,8125,8125
547,13952,8161,8161
548,14112,8197,8197
549,10400,8233,8233
550,10016,8269,8269
551,10336,8305,8305
552,10880,8341,8341
553,13824,8377,8377
554,13472,8413,8413
555,10592,8449,8449
556,10592,8485,8485
557,13088,8521,8521
558,13952,8557,8557
559,14944,8593,8593
560,13184,8629,8629
561,13472,8665,8665
562,10400,8701,8701
563,10784,8737,8737
564,10400,8773,8773
565,10528,8809,8809
566,10464,8845,8845
567,10464,8881,8881
568,13056,8917,8917
569,13856,8953,8953
570,17632,8989,8989
571,14080,9025,9025
572,13696,9061,9061
573,11008,9097,9097
574,10592,9133,9133
575,13984,9169,9169
576,13888,9205,9205
577,13792,9241,9241
578,13440,9277,9277
579,13984,9313,9313
580,14944,9349,9349
581,14880,9385,9385
582,10240,9421,9421
583,11072,9457,9457
584,10624,9493,9493
585,10400,9529,9529
586,14144,9565,9565
587,13376,9601,9601
588,13440,9637,9637
589,13344,9673,9673
590,13472,9709,9709
591,13760,9745,9745
592,11168,9781,9781
593,10336,9817,9817
594,10912,9853,9853
595,10752,9889,9889
596,10880,9925,9925
597,10784,9961,9961
598,10848,9997,9997
599,11008,10033,10033
600,10592,10069,10069
601,10080,10105,10105
602,10144,10141,10141
603,11296,10177,10177
604,11552,10213,10213
605,10144,10249,10249
606,10976,10285,10285
607,10560,10321,10321
608,10752,10357,10357
609,10624,10393,10393
610,10336,10429,10429
611,10656,10465,10465
612,10720,10501,10501
613,10336,10537,10537
614,12640,10573,10573
615,10656,10609,10609
616,10944,10645,10645
617,10464,10681,10681
618,11264,10717,10717
619,10336,10753,10753
620,10496,10789,10789
621,10304,10825,10825
622,10752,10861,10861
623,10400,10897,10897
624,10464,10933,10933
625,13664,10969,10969
626,10624,11005,11005
627,10688,11041,11041
628,13056,11077,11077
629,10528,11113,11113
630,12992,11149,11149
631,13760,11185,11185
632,13728,11221,11221
633,13664,11257,11257
634,13824,11293,11293
635,14432,11329,11329
636,15872,11365,11365
637,13664,11401,11401
638,13760,11437,11437
639,10272,11473,11473
640,13248,11509,11509
641,13568,11545,11545
642,13088,11581,11581
643,13152,11617,11617
644,13696,11653,11653
645,13632,11689,11689
646,13184,11725,11725
647,10976,11761,11761
648,10400,11797,11797
649,11008,11833,11833
650,9600,11869,11869
651,10432,11905,11905
652,10464,11941,11941
653,10368,11977,11977
654,11392,12013,12013
655,10496,12049,12049
656,10720,12085,12085
657,10144,12121,12121
658,11072,12133,12133
659,17248,12169,12169
660,10528,12205,12205
661,10112,12241,12241
662,10112,12277,12277
663,10368,12313,12313
664,10368,12349,12349
665,10848,12385,12385
666,10304,12421,12421
667,10912,12457,12457
668,10176,12493,12493
669,10240,12529,12529
670,10112,12565,12565
671,11008,12601,12601
672,10336,12637,12637
673,10560,12673,12673
674,14592,12709,12709
675,13920,12745,12745
676,18112,12781,12781
677,16032,12817,12817
678,12000,12853,12853
679,15488,12889,12889
680,13856,12925,12925
681,16512,12961,12961
682,13984,12997,12997
683,20640,13033,13033
684,18656,13069,13069
685,16032,13105,13105
686,14976,13141,13141
687,16192,13177,13177
688,17184,13213,13213
689,18368,13249,13249
690,19392,13285,13285
691,10656,13321,13321
692,11072,13357,13357
693,9280,13393,13393
694,10624,13429,13429
695,10688,13465,13465
696,9312,13501,13501
697,10560,13537,13537
698,10528,13573,13573
699,9152,13609,13609
700,10400,13645,13645
701,10880,13681,13681
702,9536,13717,13717
703,11968,13753,13753
704,10720,13789,13789
705,9472,13825,13825
706,10656,13861,13861
707,10464,13897,13897
708,10048,13933,13933
709,10816,13969,13969
710,10944,14005,14005
711,10688,14041,14041
712,10048,14077,14077
713,10560,14113,14113
714,9792,14149,14149
715,10208,14185,14185
716,10624,14221,14221
717,9824,14257,14257
718,10848,14293,14293
719,10432,14329,14329
720,10240,14365,14365
721,17088,14401,14401
722,18240,14437,14437
723,17248,14473,14473
724,13536,14509,14509
725,15968,14545,14545
726,14464,14581,14581
727,16384,14617,14617
728,16224,14653,14653
729,16128,14689,14689
730,15360,14725,14725
731,9920,14761,14761
732,8864,14797,14797
733,10048,14833,14833
734,9440,14869,14869
735,12032,14905,14905
736,10048,14941,14941
737,10880,14977,14977
738,10432,15013,15013
739,10112,15049,15049
740,9760,15085,15085
741,8992,15121,15121
742,9088,15157,15157
743,9440,15193,15193
744,9728,15229,15229
745,9376,15265,15265
746,9536,15301,15301
747,10080,15337,15337
748,10368,15373,15373
749,9216,15409,15409
750,9920,15445,15445
751,10368,15481,15481
752,10080,15517,15517
753,12512,15553,15553
754,10336,15589,15589
755,10592,15625,15625
756,10944,15661,15661
757,10496,15697,15697
758,9984,15733,15733
759,10176,15769,15769
760,9920,15805,15805
761,10080,15841,15841
762,10944,15877,15877
763,10080,15913,15913
764,10656,15949,15949
765,10208,15985,15985
766,10208,16021,16021
767,9312,16057,16057
768,10048,16093,16093
769,9248,16129,16129
770,10112,16165,16165
771,13728,16201,16201
772,13344,16237,16237
773,11616,16273,16273
774,12480,16309,16309
775,12640,16345,16345
776,11776,16381,16381
777,11328,16417,16417
778,12288,16453,16453
779,12064,16489,16489
780,12736,16525,16525
781,9952,16561,16561
782,10176,16597,16597
783,12992,16633,16633
784,11904,16669,16669
785,12544,16705,16705
786,13056,16741,16741
787,9952,16777,16777
788,9760,16813,16813
789,18880,16849,16849
790,13792,16885,16885
791,35712,16921,16921
792,11840,16957,16957
793,7968,16972,16972
794,30976,17002,17002
795,2768320,17031,17031
796,30304,17035,17035
797,229440,17043,17043
798,19296,17048,17048
799,14499296,17095,17095
800,141632,17105,17105
801,140320,17113,17113
802,145152,17121,17121
803,140928,17129,17129
804,141152,17137,17137
805,139680,17145,17145
806,140288,17153,17153
807,139424,17161,17161
808,145760,17169,17169
809,144192,17177,17177
810,12064,17181,17181
811,70240,17190,17190
812,9376,17206,17206
813,2557184,17223,17223
814,1251552,17233,17233
