HUD frame time nsec:,16665000

Range Index,Elapsed Time, First Event,Last Event
0,27168,3,3
1,1504,23,23
2,2240,28,28
3,512,33,33
4,544,38,38
5,544,43,43
6,576,48,48
7,512,53,53
8,544,58,58
9,832,63,63
10,544,68,68
11,480,73,73
12,2976,78,78
13,544,83,83
14,576,88,88
15,608,93,93
16,2432,98,98
17,960,103,103
18,1344,108,108
19,32352,113,113
20,30592,118,118
21,15008,123,123
22,11680,128,128
23,16896,133,133
24,4896,138,138
25,5056,143,143
26,7552,148,148
27,5632,153,153
28,544,158,158
29,704,163,163
30,512,168,168
31,544,173,173
32,576,178,178
33,512,183,183
34,512,188,188
35,480,193,193
36,43328,198,198
37,512,203,203
38,640,208,208
39,544,213,213
40,1088,218,218
41,28128,223,223
42,544,228,228
43,512,233,233
44,544,238,238
45,992,243,243
46,512,248,248
47,512,253,253
48,640,258,258
49,512,263,263
50,512,268,268
51,10688,273,273
52,640,278,278
53,608,283,283
54,544,288,288
55,512,293,293
56,512,298,298
57,512,303,303
58,2272,308,308
59,512,313,313
60,512,318,318
61,512,323,323
62,1440,328,328
63,640,333,333
64,544,338,338
65,12448,343,343
66,3520,348,348
67,544,353,353
68,544,358,358
69,512,363,363
70,181984,368,368
71,512,373,373
72,512,378,378
73,512,383,383
74,544,388,388
75,544,393,393
76,1888,398,398
77,512,403,403
78,1792,408,408
79,512,413,413
80,544,418,418
81,544,423,423
82,25152,426,426
83,1600,446,446
84,1952,451,451
85,512,456,456
86,544,461,461
87,512,466,466
88,544,471,471
89,512,476,476
90,512,481,481
91,544,486,486
92,544,491,491
93,512,496,496
94,2720,501,501
95,608,506,506
96,512,511,511
97,576,516,516
98,1696,521,521
99,512,526,526
100,640,531,531
101,33664,536,536
102,27872,541,541
103,14976,546,546
104,5312,551,551
105,15040,556,556
106,5440,561,561
107,11328,566,566
108,12928,571,571
109,5024,576,576
110,608,581,581
111,704,586,586
112,544,591,591
113,832,596,596
114,544,601,601
115,544,606,606
116,544,611,611
117,512,616,616
118,35616,621,621
119,736,626,626
120,544,631,631
121,544,636,636
122,992,641,641
123,25440,646,646
124,512,651,651
125,512,656,656
126,512,661,661
127,1984,666,666
128,864,671,671
129,544,676,676
130,512,681,681
131,512,686,686
132,512,691,691
133,6752,696,696
134,544,701,701
135,512,706,706
136,512,711,711
137,544,716,716
138,512,721,721
139,640,726,726
140,512,731,731
141,512,736,736
142,512,741,741
143,576,746,746
144,512,751,751
145,512,756,756
146,512,761,761
147,7872,766,766
148,3264,771,771
149,704,776,776
150,512,781,781
151,512,786,786
152,181536,791,791
153,512,796,796
154,544,801,801
155,544,806,806
156,512,811,811
157,512,816,816
158,2048,821,821
159,512,826,826
160,2048,831,831
161,512,836,836
162,512,841,841
163,512,846,846
164,7808,859,859
165,32832,864,864
166,4832,868,868
167,36160,870,870
168,896,907,907
169,6208,917,917
170,544,935,935
171,512,945,945
172,2176,963,963
173,5440,973,973
174,1408,991,991
175,4480,1001,1001
176,544,1019,1019
177,2016,1029,1029
178,544,1047,1047
179,512,1057,1057
180,512,1075,1075
181,1088,1085,1085
182,512,1103,1103
183,512,1113,1113
184,512,1131,1131
185,544,1141,1141
186,512,1159,1159
187,512,1169,1169
188,3424,1187,1187
189,15840,1197,1197
190,6592,1215,1215
191,10336,1225,1225
192,576,1243,1243
193,1120,1253,1253
194,544,1271,1271
195,512,1281,1281
196,512,1299,1299
197,544,1309,1309
198,672,1327,1327
199,1952,1337,1337
200,576,1355,1355
201,1088,1365,1365
202,512,1383,1383
203,512,1393,1393
204,608,1415,1415
205,576,1437,1437
206,800,1459,1459
207,3680,1481,1481
208,544,1495,1495
209,512,1509,1509
210,1696,1523,1523
211,512,1537,1537
212,544,1551,1551
213,512,1565,1565
214,3552,1579,1579
215,512,1593,1593
216,544,1607,1607
217,512,1621,1621
218,47072,1635,1635
219,512,1649,1649
220,512,1663,1663
221,512,1677,1677
222,512,1691,1691
223,42720,1705,1705
224,512,1719,1719
225,544,1733,1733
226,480,1747,1747
227,3040,1761,1761
228,544,1775,1775
229,640,1789,1789
230,512,1803,1803
231,512,1817,1817
232,480,1831,1831
233,640,1845,1845
234,736,1859,1859
235,512,1873,1873
236,512,1887,1887
237,512,1901,1901
238,512,1915,1915
239,512,1929,1929
240,4224,1943,1943
241,480,1957,1957
242,800,1971,1971
243,512,1985,1985
244,544,1999,1999
245,512,2013,2013
246,12032,2027,2027
247,4128,2041,2041
248,544,2055,2055
249,480,2069,2069
250,576,2083,2083
251,199520,2097,2097
252,576,2111,2111
253,576,2125,2125
254,576,2139,2139
255,24512,2153,2153
256,3296,2159,2159
257,576,2165,2165
258,512,2171,2171
259,512,2177,2177
260,512,2183,2183
261,13952,2189,2189
262,1632,2195,2195
263,512,2201,2201
264,544,2215,2215
265,3776,2221,2221
266,544,2227,2227
267,512,2233,2233
268,544,2239,2239
269,512,2245,2245
270,512,2251,2251
271,2016,2257,2257
272,544,2263,2263
273,992,2277,2277
274,6144,2283,2283
275,768,2289,2289
276,512,2295,2295
277,512,2301,2301
278,512,2307,2307
279,544,2313,2313
280,864,2319,2319
281,512,2325,2325
282,704,2339,2339
283,5792,2345,2345
284,512,2351,2351
285,512,2357,2357
286,512,2363,2363
287,512,2369,2369
288,544,2375,2375
289,1024,2381,2381
290,544,2387,2387
291,512,2401,2401
292,5696,2407,2407
293,512,2413,2413
294,608,2419,2419
295,512,2425,2425
296,544,2431,2431
297,512,2437,2437
298,800,2443,2443
299,512,2449,2449
300,512,2463,2463
301,5760,2469,2469
302,512,2475,2475
303,512,2481,2481
304,544,2487,2487
305,512,2493,2493
306,704,2499,2499
307,544,2505,2505
308,800,2511,2511
309,512,2525,2525
310,5728,2531,2531
311,512,2537,2537
312,544,2543,2543
313,576,2549,2549
314,544,2555,2555
315,512,2561,2561
316,704,2567,2567
317,512,2573,2573
318,512,2587,2587
319,5664,2593,2593
320,672,2599,2599
321,480,2605,2605
322,512,2611,2611
323,512,2617,2617
324,544,2623,2623
325,672,2629,2629
326,512,2635,2635
327,864,2649,2649
328,5632,2655,2655
329,480,2661,2661
330,512,2667,2667
331,512,2673,2673
332,544,2679,2679
333,512,2685,2685
334,576,2691,2691
335,512,2697,2697
336,48928,2712,2712
337,5664,2735,2735
338,544,2769,2769
339,512,2775,2775
340,576,2781,2781
341,512,2795,2795
342,512,2801,2801
343,512,2807,2807
344,544,2821,2821
345,512,2827,2827
346,544,2833,2833
347,20544,2840,2840
348,2615104,2900,2900
349,21632,2904,2904
350,311040,2912,2912
351,22752,2917,2917
352,3380320,2956,2956
353,169312,2966,2966
354,171936,2974,2974
355,8832,2978,2978
356,88000,2987,2987
357,15936,2991,2991
358,5334976,3008,3008
359,1460544,3018,3018
