HUD frame time nsec:,17269000

Range Index,Elapsed Time, First Event,Last Event
0,37856,8,8
1,18816,16,16
2,7456,23,23
3,9728,30,30
4,7232,37,37
5,35872,44,44
6,14336,51,51
7,9056,58,58
8,24736,65,65
9,77120,72,72
10,9120,79,79
11,7840,86,86
12,7776,93,93
13,8128,100,100
14,9536,107,107
15,8544,114,114
16,9216,121,121
17,9408,128,128
18,21312,135,135
19,6880,142,142
20,107232,149,149
21,13088,156,156
22,12000,163,163
23,10816,170,170
24,10080,177,177
25,9920,184,184
26,9856,191,191
27,10304,198,198
28,10432,205,205
29,10976,212,212
30,10144,219,219
31,9792,226,226
32,10208,233,233
33,9824,240,240
34,10432,247,247
35,10560,254,254
36,31488,261,261
37,13248,268,268
38,7488,275,275
39,6336,282,282
40,6368,289,289
41,6368,296,296
42,6560,303,303
43,6432,310,310
44,6560,317,317
45,6592,324,324
46,6464,331,331
47,6368,338,338
48,8928,345,345
49,8640,352,352
50,8928,359,359
51,8416,366,366
52,9408,373,373
53,8992,380,380
54,6560,387,387
55,6720,394,394
56,8480,401,401
57,8256,408,408
58,8672,415,415
59,8448,422,422
60,8704,429,429
61,6496,436,436
62,8768,443,443
63,8128,450,450
64,8448,457,457
65,8576,464,464
66,9248,471,471
67,39488,478,478
68,28416,485,485
69,8096,492,492
70,6656,499,499
71,8384,506,506
72,7488,513,513
73,7136,520,520
74,7392,527,527
75,7456,534,534
76,7520,541,541
77,7712,548,548
78,12128,555,555
79,6784,562,562
80,6784,569,569
81,7200,576,576
82,6528,583,583
83,7392,590,590
84,7776,597,597
85,7680,604,604
86,7776,611,611
87,8256,618,618
88,6912,625,625
89,6688,632,632
90,6784,639,639
91,6688,646,646
92,7200,653,653
93,7136,660,660
94,6880,667,667
95,6784,674,674
96,7168,681,681
97,6880,688,688
98,6624,695,695
99,7040,702,702
100,7136,709,709
101,7648,716,716
102,7296,723,723
103,6912,730,730
104,7264,737,737
105,6912,744,744
106,7200,751,751
107,7232,758,758
108,7136,765,765
109,7104,772,772
110,6880,779,779
111,7456,786,786
112,7328,793,793
113,6944,800,800
114,6944,807,807
115,6912,814,814
116,7488,821,821
117,7936,828,828
118,7072,835,835
119,12704,842,842
120,6432,849,849
121,8128,856,856
122,10048,863,863
123,9760,870,870
124,8416,877,877
125,8544,884,884
126,20256,891,891
127,16576,898,898
128,9984,905,905
129,7680,912,912
130,7872,919,919
131,7328,926,926
132,8192,933,933
133,7584,940,940
134,7680,947,947
135,7264,954,954
136,7616,961,961
137,8800,968,968
138,7360,975,975
139,10176,982,982
140,7552,989,989
141,7968,996,996
142,7680,1003,1003
143,7552,1010,1010
144,7360,1017,1017
145,7776,1024,1024
146,7456,1031,1031
147,7680,1038,1038
148,8512,1045,1045
149,7520,1052,1052
150,10048,1059,1059
151,7456,1066,1066
152,7360,1073,1073
153,7936,1080,1080
154,7616,1087,1087
155,8064,1094,1094
156,7520,1101,1101
157,7584,1108,1108
158,7648,1115,1115
159,8768,1122,1122
160,7360,1129,1129
161,10176,1136,1136
162,7488,1143,1143
163,7648,1150,1150
164,7488,1157,1157
165,8384,1164,1164
166,7488,1171,1171
167,7552,1178,1178
168,7648,1185,1185
169,7968,1192,1192
170,9248,1199,1199
171,7424,1206,1206
172,9984,1213,1213
173,7776,1220,1220
174,8224,1227,1227
175,7360,1234,1234
176,7616,1241,1241
177,7616,1248,1248
178,7712,1255,1255
179,7904,1262,1262
180,7872,1269,1269
181,8832,1276,1276
182,7488,1283,1283
183,10080,1290,1290
184,7584,1297,1297
185,7712,1304,1304
186,7520,1311,1311
187,7584,1318,1318
188,7584,1325,1325
189,7488,1332,1332
190,8064,1339,1339
191,7744,1346,1346
192,8864,1353,1353
193,7360,1360,1360
194,8096,1367,1367
195,7200,1374,1374
196,7392,1381,1381
197,6784,1388,1388
198,6944,1395,1395
199,7072,1402,1402
200,6976,1409,1409
201,6912,1416,1416
202,6720,1423,1423
203,7200,1430,1430
204,6784,1437,1437
205,7872,1444,1444
206,7072,1451,1451
207,6912,1458,1458
208,7072,1465,1465
209,6880,1472,1472
210,7104,1479,1479
211,6880,1486,1486
212,6816,1493,1493
213,7168,1500,1500
214,7200,1507,1507
215,6784,1514,1514
216,7936,1521,1521
217,6784,1528,1528
218,7264,1535,1535
219,6976,1542,1542
220,6944,1549,1549
221,6848,1556,1556
222,6912,1563,1563
223,6624,1570,1570
224,7200,1577,1577
225,7776,1584,1584
226,6752,1591,1591
227,7808,1598,1598
228,7232,1605,1605
229,6880,1612,1612
230,6944,1619,1619
231,7104,1626,1626
232,7200,1633,1633
233,7328,1640,1640
234,7520,1647,1647
235,6944,1654,1654
236,7200,1661,1661
237,6752,1668,1668
238,7872,1675,1675
239,6528,1682,1682
240,7168,1689,1689
241,6976,1696,1696
242,7136,1703,1703
243,7168,1710,1710
244,6944,1717,1717
245,7264,1724,1724
246,7040,1731,1731
247,7168,1738,1738
248,7328,1745,1745
249,10720,1752,1752
250,7360,1759,1759
251,7808,1766,1766
252,7680,1773,1773
253,7904,1780,1780
254,7616,1787,1787
255,7584,1794,1794
256,7712,1801,1801
257,7776,1808,1808
258,8480,1815,1815
259,7360,1822,1822
260,7712,1829,1829
261,41152,1836,1836
262,10592,1843,1843
263,7968,1850,1850
264,7840,1857,1857
265,8512,1864,1864
266,7680,1871,1871
267,8704,1878,1878
268,8064,1885,1885
269,8800,1892,1892
270,8896,1899,1899
271,7808,1906,1906
272,10848,1913,1913
273,9024,1920,1920
274,7136,1927,1927
275,8512,1934,1934
276,7616,1941,1941
277,8736,1948,1948
278,12352,1955,1955
279,9056,1962,1962
280,9312,1969,1969
281,11232,1976,1976
282,12800,1983,1983
283,9824,1990,1990
284,10848,1997,1997
285,11712,2004,2004
286,11072,2011,2011
287,11104,2018,2018
288,11296,2025,2025
289,15168,2032,2032
290,15168,2039,2039
291,13280,2046,2046
292,15296,2053,2053
293,8320,2060,2060
294,7872,2067,2067
295,7584,2074,2074
296,7936,2081,2081
297,7872,2088,2088
298,7072,2095,2095
299,7680,2102,2102
300,8480,2109,2109
301,7872,2116,2116
302,7328,2123,2123
303,7968,2130,2130
304,8352,2137,2137
305,7968,2144,2144
306,7744,2151,2151
307,7520,2158,2158
308,7328,2165,2165
309,7072,2172,2172
310,6848,2179,2179
311,7104,2186,2186
312,7008,2193,2193
