HUD frame time nsec:,17254000

Range Index,Elapsed Time, First Event,Last Event
0,36896,8,8
1,14720,16,16
2,7136,23,23
3,7712,30,30
4,6400,37,37
5,6432,44,44
6,6432,51,51
7,6976,58,58
8,6528,65,65
9,6528,72,72
10,6496,79,79
11,6496,86,86
12,6720,93,93
13,7200,100,100
14,6560,107,107
15,6624,114,114
16,6464,121,121
17,8096,128,128
18,6688,135,135
19,6560,142,142
20,6496,149,149
21,6592,156,156
22,9504,163,163
23,6624,170,170
24,7072,177,177
25,6560,184,184
26,6560,191,191
27,6752,198,198
28,8064,205,205
29,10912,212,212
30,125760,219,219
31,7904,226,226
32,11168,233,233
33,6688,240,240
34,10368,247,247
35,6496,254,254
36,6592,261,261
37,30368,268,268
38,7808,275,275
39,6528,282,282
40,6400,289,289
41,7648,296,296
42,11328,303,303
43,6496,310,310
44,6528,317,317
45,6400,324,324
46,6368,331,331
47,28960,338,338
48,8288,345,345
49,7232,352,352
50,7744,359,359
51,6560,366,366
52,10560,373,373
53,11936,380,380
54,312384,387,387
55,14720,406,406
56,29184,415,415
57,8608,419,419
58,25600,421,421
59,23168,454,454
60,398208,470,470
61,140384,486,486
62,137472,502,502
63,137216,518,518
64,137536,534,534
65,137824,550,550
66,137600,566,566
67,137312,582,582
68,137408,598,598
69,136992,614,614
70,137216,630,630
71,137440,646,646
72,139872,662,662
73,137312,678,678
74,137376,694,694
75,137408,710,710
76,137440,726,726
77,137952,742,742
78,138208,758,758
79,137504,774,774
80,137696,790,790
81,137440,806,806
82,137632,822,822
83,137312,838,838
84,137216,854,854
85,137632,870,870
86,137536,886,886
87,140288,902,902
88,137440,918,918
89,137280,934,934
90,137312,950,950
91,137504,966,966
92,137408,982,982
93,137504,998,998
94,137568,1014,1014
95,137600,1030,1030
96,137248,1046,1046
97,137344,1062,1062
98,137504,1078,1078
99,137440,1094,1094
100,137472,1110,1110
101,137920,1126,1126
102,137536,1142,1142
103,137248,1158,1158
104,137472,1174,1174
105,137472,1190,1190
106,137408,1206,1206
107,137216,1222,1222
108,137472,1238,1238
109,137504,1254,1254
110,137088,1270,1270
111,137408,1286,1286
112,137248,1302,1302
113,137504,1318,1318
114,137280,1334,1334
115,137216,1350,1350
116,137728,1366,1366
117,137472,1382,1382
118,137664,1398,1398
119,137344,1414,1414
120,137248,1430,1430
121,137216,1446,1446
122,137312,1462,1462
123,137504,1478,1478
124,137344,1494,1494
125,137440,1510,1510
126,137952,1526,1526
127,137728,1542,1542
128,137280,1558,1558
129,137440,1574,1574
130,137568,1590,1590
131,137472,1606,1606
132,137536,1622,1622
133,137440,1638,1638
134,137376,1654,1654
135,138176,1670,1670
136,137696,1686,1686
137,137664,1702,1702
138,137312,1718,1718
139,137504,1734,1734
140,137376,1750,1750
141,137888,1766,1766
142,137280,1782,1782
143,137920,1798,1798
144,137408,1814,1814
145,137152,1830,1830
146,137568,1846,1846
147,137216,1862,1862
148,137568,1878,1878
149,137376,1894,1894
150,137632,1910,1910
151,138112,1926,1926
152,137408,1942,1942
153,137856,1958,1958
154,137344,1974,1974
155,137408,1990,1990
156,137216,2006,2006
157,137216,2022,2022
158,137856,2038,2038
159,137568,2054,2054
160,137376,2070,2070
161,137312,2086,2086
162,137408,2102,2102
163,137472,2118,2118
164,137472,2134,2134
165,137504,2150,2150
166,137824,2166,2166
167,138624,2182,2182
168,137440,2198,2198
169,137408,2214,2214
170,137248,2230,2230
171,137952,2246,2246
172,137472,2262,2262
173,137280,2278,2278
174,138080,2294,2294
175,140128,2310,2310
176,137216,2326,2326
177,137344,2342,2342
178,137312,2358,2358
179,137376,2374,2374
180,137280,2390,2390
181,137408,2406,2406
182,137408,2422,2422
183,137728,2438,2438
184,137248,2454,2454
185,137408,2470,2470
186,137408,2486,2486
187,137312,2502,2502
188,137536,2518,2518
189,137472,2534,2534
190,137248,2550,2550
191,137376,2566,2566
192,137536,2582,2582
193,137216,2598,2598
194,137280,2614,2614
195,137216,2630,2630
196,137344,2646,2646
197,137472,2662,2662
198,137472,2678,2678
199,137472,2694,2694
200,137760,2710,2710
201,136960,2726,2726
202,137312,2742,2742
203,137536,2758,2758
204,137568,2774,2774
205,137504,2790,2790
206,137664,2806,2806
207,137504,2822,2822
208,137440,2838,2838
209,137760,2854,2854
210,137312,2870,2870
211,137152,2886,2886
212,137376,2902,2902
213,137312,2918,2918
214,137632,2934,2934
215,137440,2950,2950
216,137760,2966,2966
217,137440,2982,2982
