HUD frame time nsec:,17111000

Range Index,Elapsed Time, First Event,Last Event
0,37600,8,8
1,18592,16,16
2,6976,23,23
3,9344,30,30
4,6880,37,37
5,34880,44,44
6,13248,51,51
7,8576,58,58
8,24480,65,65
9,76352,72,72
10,8896,79,79
11,7328,86,86
12,7360,93,93
13,7712,100,100
14,8928,107,107
15,7904,114,114
16,8736,121,121
17,9024,128,128
18,20480,135,135
19,6304,142,142
20,113408,149,149
21,12416,156,156
22,10976,163,163
23,10816,170,170
24,9472,177,177
25,9600,184,184
26,9440,191,191
27,9472,198,198
28,10112,205,205
29,10080,212,212
30,9600,219,219
31,9792,226,226
32,9344,233,233
33,9728,240,240
34,9824,247,247
35,9888,254,254
36,31712,261,261
37,13184,268,268
38,7520,275,275
39,6400,282,282
40,6880,289,289
41,6496,296,296
42,6496,303,303
43,6624,310,310
44,6464,317,317
45,6432,324,324
46,6464,331,331
47,6464,338,338
48,8736,345,345
49,8608,352,352
50,9088,359,359
51,8896,366,366
52,8896,373,373
53,8576,380,380
54,6592,387,387
55,6432,394,394
56,9120,401,401
57,8352,408,408
58,8704,415,415
59,8384,422,422
60,8960,429,429
61,6560,436,436
62,9280,443,443
63,8544,450,450
64,8096,457,457
65,8576,464,464
66,8896,471,471
67,40512,478,478
68,29312,485,485
69,8320,492,492
70,6592,499,499
71,7680,506,506
72,8160,513,513
73,6688,520,520
74,7424,527,527
75,7584,534,534
76,7552,541,541
77,7296,548,548
78,12416,555,555
79,6656,562,562
80,6528,569,569
81,6848,576,576
82,6432,583,583
83,7616,590,590
84,7360,597,597
85,7712,604,604
86,7872,611,611
87,7520,618,618
88,7104,625,625
89,6752,632,632
90,7232,639,639
91,6944,646,646
92,6848,653,653
93,7072,660,660
94,7040,667,667
95,6944,674,674
96,6816,681,681
97,6560,688,688
98,6752,695,695
99,7648,702,702
100,7296,709,709
101,7392,716,716
102,7072,723,723
103,7232,730,730
104,7008,737,737
105,7296,744,744
106,6976,751,751
107,6720,758,758
108,7104,765,765
109,6976,772,772
110,7008,779,779
111,7680,786,786
112,6848,793,793
113,6880,800,800
114,7040,807,807
115,7360,814,814
116,7008,821,821
117,7648,828,828
118,7200,835,835
119,11680,842,842
120,6624,849,849
121,8192,856,856
122,9696,863,863
123,9856,870,870
124,8576,877,877
125,8480,884,884
126,20032,891,891
127,15424,898,898
128,9888,905,905
129,7488,912,912
130,7680,919,919
131,7456,926,926
132,8096,933,933
133,7520,940,940
134,7392,947,947
135,7584,954,954
136,8160,961,961
137,8800,968,968
138,7360,975,975
139,10016,982,982
140,649312,989,989
141,8960,996,996
142,8192,1003,1003
143,8288,1010,1010
144,8192,1017,1017
145,8352,1024,1024
146,7936,1031,1031
147,7776,1038,1038
148,9952,1045,1045
149,7744,1052,1052
150,10208,1059,1059
151,7456,1066,1066
152,7264,1073,1073
153,7328,1080,1080
154,7904,1087,1087
155,7776,1094,1094
156,7648,1101,1101
157,7584,1108,1108
158,7616,1115,1115
159,8800,1122,1122
160,7392,1129,1129
161,10848,1136,1136
162,7744,1143,1143
163,7392,1150,1150
164,7552,1157,1157
165,8288,1164,1164
166,7360,1171,1171
167,7712,1178,1178
168,7552,1185,1185
169,7936,1192,1192
170,8832,1199,1199
171,7488,1206,1206
172,10016,1213,1213
173,7616,1220,1220
174,8704,1227,1227
175,7456,1234,1234
176,7616,1241,1241
177,7392,1248,1248
178,7776,1255,1255
179,7744,1262,1262
180,7776,1269,1269
181,9248,1276,1276
182,7584,1283,1283
183,9664,1290,1290
184,7424,1297,1297
185,7584,1304,1304
186,7424,1311,1311
187,7712,1318,1318
188,8224,1325,1325
189,7680,1332,1332
190,7872,1339,1339
191,7552,1346,1346
192,8768,1353,1353
193,7264,1360,1360
194,7936,1367,1367
195,6784,1374,1374
