HUD frame time nsec:,34386000

Range Index,Elapsed Time, First Event,Last Event
143,121632,1331,1331
144,5888,1335,1335
145,9691488,1352,1352
146,2278752,1362,1362

Range Index,Elapsed Time, First Event,Last Event
0,9568,9,9
1,108000,14,14
2,6336,18,18
3,26816,21,21
4,17664,41,41
5,24768,46,46
6,6848,51,51
7,9664,56,56
8,19040,61,61
9,22080,66,66
10,896,71,71
11,3168,76,76
12,103840,81,81
13,960,86,86
14,1440,91,91
15,512,96,96
16,576,101,101
17,544,106,106
18,117600,111,111
19,544,116,116
20,576,121,121
21,544,126,126
22,3136,131,131
23,65696,136,136
24,672,141,141
25,928,146,146
26,544,151,151
27,8544,156,156
28,544,161,161
29,1024,166,166
30,992,171,171
31,672,176,176
32,544,181,181
33,11936,186,186
34,3232,191,191
35,544,196,196
36,2048,201,201
37,544,206,206
38,576,211,211
39,544,216,216
40,12416,221,221
41,608,226,226
42,608,231,231
43,544,236,236
44,9504,241,241
45,768,246,246
46,672,251,251
47,13920,256,256
48,5952,261,261
49,1440,266,266
50,608,271,271
51,512,276,276
52,356000,281,281
53,576,286,286
54,544,291,291
55,544,296,296
56,1152,301,301
57,576,306,306
58,5696,311,311
59,672,316,316
60,4608,321,321
61,512,326,326
62,512,331,331
63,512,336,336
64,28704,342,342
65,224288,373,373
66,544,385,385
67,259776,397,397
68,544,409,409
69,640,421,421
70,576,433,433
71,544,445,445
72,544,457,457
73,4064,469,469
74,672,481,481
75,3872,493,493
76,544,505,505
77,544,517,517
78,544,529,529
79,512,541,541
80,544,553,553
81,512,565,565
82,544,577,577
83,544,589,589
84,58976,601,601
85,544,613,613
86,512,625,625
87,512,637,637
88,4160,649,649
89,512,661,661
90,736,673,673
91,512,685,685
92,544,697,697
93,608,709,709
94,57472,721,721
95,576,733,733
96,800,745,745
97,544,757,757
98,576,769,769
99,544,781,781
100,544,793,793
101,800,805,805
102,640,817,817
103,768,829,829
104,768,841,841
105,800,853,853
106,832,865,865
107,640,877,877
108,5568,889,889
109,5088,901,901
110,608,913,913
111,576,925,925
112,31264,937,937
113,1600,949,949
114,28320,955,955
115,544,967,967
116,5728,973,973
117,544,985,985
118,3168,991,991
119,18688,1003,1003
120,19424,1009,1009
121,17792,1021,1021
122,15680,1027,1027
123,15872,1039,1039
124,15040,1045,1045
125,14944,1057,1057
126,14944,1063,1063
127,15296,1075,1075
128,17536,1081,1081
129,5952,1101,1101
130,1280,1121,1121
131,1280,1141,1141
132,1280,1161,1161
133,25440,1167,1167
134,1446592,1227,1227
135,24416,1231,1231
136,368736,1239,1239
137,142208,1256,1256
138,29856,1262,1262
139,13790304,1300,1300
140,179840,1310,1310
141,180512,1318,1318
142,13056,1322,1322
143,67072,1331,1331
144,5664,1335,1335
145,9445440,1352,1352
146,1759648,1362,1362

Range Index,Elapsed Time, First Event,Last Event
0,8896,9,9
1,25312,14,14
2,6368,18,18
3,22720,21,21
4,16160,41,41
5,23392,46,46
6,7968,51,51
7,9696,56,56
8,18368,61,61
9,22176,66,66
10,1120,71,71
11,3680,76,76
12,105216,81,81
13,704,86,86
14,1056,91,91
15,512,96,96
16,544,101,101
17,544,106,106
18,99104,111,111
19,1120,116,116
20,1120,121,121
21,512,126,126
22,4640,131,131
23,65984,136,136
24,576,141,141
25,960,146,146
26,576,151,151
27,6624,156,156
28,576,161,161
29,608,166,166
30,992,171,171
31,1952,176,176
32,1600,181,181
33,8256,186,186
34,3520,191,191
35,992,196,196
36,1056,201,201
37,800,206,206
38,512,211,211
39,640,216,216
40,13536,221,221
41,608,226,226
42,544,231,231
43,512,236,236
44,8736,241,241
45,1184,246,246
46,992,251,251
47,13376,256,256
48,5344,261,261
49,544,266,266
50,1152,271,271
51,512,276,276
52,345216,281,281
53,512,286,286
54,768,291,291
55,512,296,296
56,544,301,301
57,544,306,306
58,4032,311,311
59,544,316,316
60,3744,321,321
61,544,326,326
62,512,331,331
63,544,336,336
64,29440,342,342
65,168832,373,373
66,512,385,385
67,315712,397,397
68,6624,409,409
69,864,421,421
70,832,433,433
71,800,445,445
72,20832,457,457
73,33472,469,469
74,13216,481,481
75,544,493,493
76,1696,505,505
77,544,517,517
78,576,529,529
79,576,541,541
80,544,553,553
81,544,565,565
82,544,577,577
83,576,589,589
84,49696,601,601
85,544,613,613
86,3072,625,625
87,544,637,637
88,1344,649,649
89,512,661,661
90,3328,673,673
91,7584,685,685
92,576,697,697
93,1344,709,709
94,114144,721,721
95,1440,733,733
96,1408,745,745
97,1600,757,757
98,800,769,769
99,608,781,781
100,800,793,793
101,800,805,805
102,928,817,817
103,1760,829,829
104,704,841,841
105,1056,853,853
106,512,865,865
107,1056,877,877
108,85280,889,889
109,1280,901,901
110,544,913,913
111,512,925,925
112,512,937,937
113,1280,949,949
114,1280,955,955
115,576,967,967
116,480,973,973
117,512,985,985
118,1280,991,991
119,16576,1003,1003
120,7424,1009,1009
121,7552,1021,1021
122,8192,1027,1027
123,16160,1039,1039
124,14432,1045,1045
125,14688,1057,1057
126,13792,1063,1063
127,16128,1075,1075
128,12224,1081,1081
129,5408,1101,1101
130,576,1121,1121
131,480,1141,1141
132,512,1161,1161
133,23360,1167,1167
134,2400032,1227,1227
135,22464,1231,1231
136,344896,1239,1239
137,117152,1256,1256
138,30880,1262,1262
139,1072224,1300,1300
140,174656,1310,1310
141,173344,1318,1318
142,14656,1322,1322
143,116128,1331,1331
144,5216,1335,1335
145,8444864,1352,1352
146,6046144,1362,1362
