HUD frame time nsec:,12724000

Range Index,Elapsed Time, First Event,Last Event
0,38304,8,8
1,18400,16,16
2,7136,23,23
3,9824,30,30
4,6880,37,37
5,35040,44,44
6,14016,51,51
7,8704,58,58
8,23552,65,65
9,75808,72,72
10,8768,79,79
11,7520,86,86
12,7424,93,93
13,7808,100,100
14,8960,107,107
15,7872,114,114
16,9248,121,121
17,9088,128,128
18,20992,135,135
19,6816,142,142
20,107744,149,149
21,12320,156,156
22,10944,163,163
23,10240,170,170
24,9664,177,177
25,9600,184,184
26,9632,191,191
27,9792,198,198
28,10112,205,205
29,10144,212,212
30,9760,219,219
31,10048,226,226
32,9376,233,233
33,9600,240,240
34,10336,247,247
35,10112,254,254
36,31904,261,261
37,13024,268,268
38,7328,275,275
39,6656,282,282
40,6400,289,289
41,6304,296,296
42,6560,303,303
43,6624,310,310
44,6848,317,317
45,6464,324,324
46,6464,331,331
47,6400,338,338
48,9216,345,345
49,8544,352,352
50,9344,359,359
51,8544,366,366
52,9120,373,373
53,8800,380,380
54,6848,387,387
55,6528,394,394
56,8896,401,401
57,8704,408,408
58,8256,415,415
59,8832,422,422
60,8608,429,429
61,6816,436,436
62,8512,443,443
63,8512,450,450
64,8192,457,457
65,8576,464,464
66,9408,471,471
67,39744,478,478
68,29280,485,485
69,7872,492,492
70,6880,499,499
71,7648,506,506
72,7872,513,513
73,6720,520,520
74,7328,527,527
75,7200,534,534
76,7552,541,541
77,7296,548,548
78,12576,555,555
79,6784,562,562
80,6592,569,569
81,6560,576,576
82,6560,583,583
83,7616,590,590
84,7936,597,597
85,7904,604,604
86,7904,611,611
87,7840,618,618
88,7328,625,625
89,6944,632,632
90,6688,639,639
91,6592,646,646
92,7072,653,653
93,7232,660,660
94,7200,667,667
95,6624,674,674
96,6528,681,681
97,6784,688,688
98,6720,695,695
99,7168,702,702
100,6976,709,709
101,7424,716,716
102,7232,723,723
103,7456,730,730
104,7040,737,737
105,6816,744,744
106,7168,751,751
107,7232,758,758
108,7264,765,765
109,7264,772,772
110,6720,779,779
111,7328,786,786
112,6880,793,793
113,7072,800,800
114,7104,807,807
115,6848,814,814
116,7328,821,821
117,7392,828,828
118,7392,835,835
119,11808,842,842
120,6528,849,849
121,8032,856,856
122,9824,863,863
123,9664,870,870
124,8512,877,877
125,8960,884,884
126,19968,891,891
127,15520,898,898
128,9856,905,905
129,7488,912,912
130,7712,919,919
131,7712,926,926
132,7488,933,933
133,7584,940,940
134,7616,947,947
135,7328,954,954
136,7584,961,961
137,8832,968,968
138,7520,975,975
139,9984,982,982
140,7264,989,989
141,7552,996,996
142,7872,1003,1003
143,7520,1010,1010
144,7168,1017,1017
145,8448,1024,1024
146,7200,1031,1031
147,7840,1038,1038
148,8768,1045,1045
149,9792,1052,1052
150,10720,1059,1059
151,7808,1066,1066
152,7904,1073,1073
153,7232,1080,1080
154,7328,1087,1087
155,7456,1094,1094
156,7680,1101,1101
157,7648,1108,1108
158,7872,1115,1115
159,8832,1122,1122
160,7488,1129,1129
161,10208,1136,1136
162,7552,1143,1143
163,7712,1150,1150
164,7360,1157,1157
165,7808,1164,1164
166,7360,1171,1171
167,8032,1178,1178
168,7872,1185,1185
169,7520,1192,1192
170,8832,1199,1199
171,7808,1206,1206
172,10080,1213,1213
173,7360,1220,1220
174,7552,1227,1227
175,7520,1234,1234
176,7392,1241,1241
177,7648,1248,1248
178,7904,1255,1255
179,7744,1262,1262
180,8320,1269,1269
181,9056,1276,1276
182,8128,1283,1283
183,9888,1290,1290
184,7712,1297,1297
185,7520,1304,1304
186,7680,1311,1311
187,7744,1318,1318
188,7520,1325,1325
189,7680,1332,1332
190,7424,1339,1339
191,7808,1346,1346
192,8896,1353,1353
193,7424,1360,1360
194,8320,1367,1367
195,7040,1374,1374
196,6880,1381,1381
197,7104,1388,1388
198,6976,1395,1395
199,6944,1402,1402
200,7104,1409,1409
201,6880,1416,1416
202,7360,1423,1423
203,7360,1430,1430
204,6976,1437,1437
205,7776,1444,1444
206,7328,1451,1451
207,7040,1458,1458
208,7328,1465,1465
209,6784,1472,1472
210,6944,1479,1479
211,7008,1486,1486
212,7008,1493,1493
213,7104,1500,1500
214,7264,1507,1507
215,6752,1514,1514
216,7808,1521,1521
217,6848,1528,1528
218,6720,1535,1535
219,7040,1542,1542
220,7104,1549,1549
221,7328,1556,1556
222,6976,1563,1563
223,7040,1570,1570
224,7072,1577,1577
225,7520,1584,1584
226,6816,1591,1591
227,7840,1598,1598
228,6784,1605,1605
229,7392,1612,1612
230,7360,1619,1619
231,7296,1626,1626
232,7424,1633,1633
233,7584,1640,1640
234,7392,1647,1647
235,7584,1654,1654
236,7520,1661,1661
237,7296,1668,1668
238,8160,1675,1675
239,7200,1682,1682
240,7232,1689,1689
241,7840,1696,1696
242,7392,1703,1703
243,8064,1710,1710
244,7232,1717,1717
245,7232,1724,1724
246,7456,1731,1731
247,7584,1738,1738
248,7200,1745,1745
249,10368,1752,1752
250,8064,1759,1759
251,7712,1766,1766
252,8128,1773,1773
253,8288,1780,1780
254,7584,1787,1787
255,7808,1794,1794
256,7712,1801,1801
