HUD frame time nsec:,16659000

Range Index,Elapsed Time, First Event,Last Event
139,672,726,726
140,512,731,731
141,736,736,736
142,512,741,741
143,512,746,746
144,544,751,751
145,512,756,756
146,608,761,761
147,7104,766,766
148,3008,771,771
149,512,776,776
150,512,781,781
151,512,786,786
152,181472,791,791
153,544,796,796
154,576,801,801
155,544,806,806
156,608,811,811
157,512,816,816
158,2240,821,821
159,768,826,826
160,1376,831,831
161,512,836,836
162,512,841,841
163,512,846,846
164,8064,859,859
165,84416,864,864
166,4736,868,868
167,23968,870,870
168,8928,903,903
169,544,917,917
170,512,931,931
171,544,945,945
172,544,959,959
173,512,973,973
174,576,987,987
175,3072,1001,1001
176,576,1015,1015
177,576,1029,1029
178,512,1043,1043
179,512,1057,1057
180,1440,1071,1071
181,480,1085,1085
182,512,1099,1099
183,10176,1113,1113
184,3776,1127,1127
185,544,1141,1141
186,512,1155,1155
187,512,1169,1169
188,200384,1183,1183
189,512,1197,1197
190,512,1211,1211
191,544,1225,1225
192,512,1239,1239
193,2944,1253,1253
194,544,1267,1267
195,512,1281,1281
196,2048,1295,1295
197,608,1309,1309
198,512,1323,1323
199,544,1337,1337
200,46304,1351,1351
201,512,1365,1365
202,480,1379,1379
203,544,1393,1393
204,512,1407,1407
205,44448,1421,1421
206,512,1435,1435
207,512,1449,1449
208,480,1463,1463
209,3136,1477,1477
210,512,1491,1491
211,512,1505,1505
212,544,1519,1519
213,544,1533,1533
214,992,1547,1547
215,1440,1565,1565
216,8800,1575,1575
217,704,1593,1593
218,800,1603,1603
219,896,1621,1621
220,4992,1631,1631
221,1792,1649,1649
222,3616,1659,1659
223,608,1677,1677
224,1120,1687,1687
225,512,1705,1705
226,672,1715,1715
227,1920,1733,1733
228,544,1743,1743
229,512,1761,1761
230,576,1771,1771
231,544,1789,1789
232,832,1799,1799
233,6432,1817,1817
234,12192,1827,1827
235,8480,1845,1845
236,10272,1855,1855
237,544,1873,1873
238,1664,1883,1883
239,512,1901,1901
240,512,1911,1911
241,928,1929,1929
242,2304,1939,1939
243,512,1957,1957
244,2720,1967,1967
245,544,1985,1985
246,1696,1995,1995
247,608,2013,2013
248,800,2023,2023
249,608,2041,2041
250,576,2051,2051
251,4896,2073,2073
252,512,2095,2095
253,544,2117,2117
254,512,2139,2139
255,11424,2153,2153
256,5088,2159,2159
257,512,2165,2165
258,544,2171,2171
259,512,2177,2177
260,512,2183,2183
261,8320,2189,2189
262,7808,2195,2195
263,512,2201,2201
264,512,2215,2215
265,512,2221,2221
266,544,2227,2227
267,544,2233,2233
268,512,2239,2239
269,512,2245,2245
270,480,2251,2251
271,512,2257,2257
272,512,2263,2263
273,512,2277,2277
274,576,2283,2283
275,544,2289,2289
276,512,2295,2295
277,512,2301,2301
278,512,2307,2307
279,576,2313,2313
280,512,2319,2319
281,512,2325,2325
282,480,2339,2339
283,1920,2345,2345
284,544,2351,2351
285,672,2357,2357
286,512,2363,2363
287,512,2369,2369
288,512,2375,2375
289,512,2381,2381
290,544,2387,2387
291,512,2401,2401
292,3008,2407,2407
293,480,2413,2413
294,512,2419,2419
295,576,2425,2425
296,512,2431,2431
297,512,2437,2437
298,544,2443,2443
299,544,2449,2449
300,512,2463,2463
301,3104,2469,2469
302,512,2475,2475
303,544,2481,2481
304,512,2487,2487
305,544,2493,2493
306,512,2499,2499
307,544,2505,2505
308,512,2511,2511
309,512,2525,2525
310,3232,2531,2531
311,512,2537,2537
312,512,2543,2543
313,512,2549,2549
314,512,2555,2555
315,512,2561,2561
316,544,2567,2567
317,512,2573,2573
318,512,2587,2587
319,3200,2593,2593
320,512,2599,2599
321,512,2605,2605
322,480,2611,2611
323,512,2617,2617
324,512,2623,2623
325,704,2629,2629
326,512,2635,2635
327,512,2649,2649
328,3168,2655,2655
329,544,2661,2661
330,512,2667,2667
331,512,2673,2673
332,512,2679,2679
333,512,2685,2685
334,672,2691,2691
335,512,2697,2697
336,63296,2712,2712
337,1728,2728,2728
338,512,2765,2765
339,512,2771,2771
340,608,2777,2777
341,512,2791,2791
342,512,2797,2797
343,512,2803,2803
344,512,2817,2817
345,544,2823,2823
346,512,2829,2829
347,21280,2836,2836
348,2090784,2896,2896
349,21152,2900,2900
350,310272,2908,2908
351,21440,2913,2913
352,4910336,2952,2952
353,172672,2962,2962
354,171872,2970,2970
355,9664,2974,2974
356,75584,2983,2983
357,4768,2987,2987
358,3683776,3004,3004
359,1071744,3014,3014

Range Index,Elapsed Time, First Event,Last Event
0,26720,3,3
1,1536,23,23
2,2624,28,28
3,480,33,33
4,480,38,38
5,512,43,43
6,512,48,48
7,608,53,53
8,512,58,58
9,480,63,63
10,512,68,68
11,480,73,73
12,2432,78,78
13,544,83,83
14,512,88,88
15,1440,93,93
16,2048,98,98
17,896,103,103
18,1472,108,108
19,32448,113,113
20,31232,118,118
21,15488,123,123
22,11680,128,128
23,17152,133,133
24,4736,138,138
25,4992,143,143
26,7232,148,148
27,5440,153,153
28,512,158,158
29,640,163,163
30,512,168,168
31,512,173,173
32,480,178,178
33,736,183,183
34,1280,188,188
35,512,193,193
36,42656,198,198
37,480,203,203
38,512,208,208
39,704,213,213
40,992,218,218
41,27488,223,223
42,512,228,228
43,480,233,233
44,512,238,238
45,1760,243,243
46,512,248,248
47,640,253,253
48,512,258,258
49,608,263,263
50,768,268,268
51,10432,273,273
52,992,278,278
53,480,283,283
54,480,288,288
55,480,293,293
56,512,298,298
57,480,303,303
58,1600,308,308
59,512,313,313
60,768,318,318
61,480,323,323
62,1952,328,328
63,480,333,333
64,512,338,338
65,12480,343,343
66,3712,348,348
67,480,353,353
68,480,358,358
69,512,363,363
70,184768,368,368
71,480,373,373
72,480,378,378
73,480,383,383
74,512,388,388
75,544,393,393
76,2048,398,398
77,480,403,403
78,1920,408,408
79,480,413,413
80,512,418,418
81,480,423,423
82,25632,426,426
83,1632,446,446
84,2016,451,451
85,480,456,456
86,512,461,461
87,512,466,466
88,576,471,471
89,512,476,476
90,480,481,481
91,480,486,486
92,576,491,491
93,736,496,496
94,2816,501,501
95,640,506,506
96,512,511,511
97,544,516,516
98,2720,521,521
99,512,526,526
100,896,531,531
101,32896,536,536
102,27840,541,541
103,15136,546,546
104,5312,551,551
105,15712,556,556
106,4960,561,561
107,11360,566,566
108,12576,571,571
109,5184,576,576
110,480,581,581
111,512,586,586
112,480,591,591
113,896,596,596
114,512,601,601
115,512,606,606
116,672,611,611
117,512,616,616
118,35616,621,621
119,480,626,626
120,512,631,631
121,512,636,636
122,1632,641,641
123,24576,646,646
124,480,651,651
125,480,656,656
126,512,661,661
127,2720,666,666
128,480,671,671
129,512,676,676
130,480,681,681
131,480,686,686
132,480,691,691
133,8576,696,696
134,480,701,701
135,480,706,706
136,608,711,711
137,512,716,716
138,512,721,721
139,480,726,726
140,512,731,731
141,640,736,736
142,480,741,741
143,512,746,746
144,512,751,751
145,512,756,756
146,640,761,761
147,7360,766,766
148,3200,771,771
149,480,776,776
150,512,781,781
151,512,786,786
152,181824,791,791
153,736,796,796
154,480,801,801
155,512,806,806
156,480,811,811
157,512,816,816
158,2368,821,821
159,480,826,826
160,1408,831,831
161,480,836,836
162,480,841,841
163,672,846,846
164,8192,859,859
165,83168,864,864
166,4736,868,868
167,23232,870,870
168,9184,903,903
169,480,917,917
170,512,931,931
171,480,945,945
172,512,959,959
173,608,973,973
174,512,987,987
175,3744,1001,1001
176,480,1015,1015
177,512,1029,1029
178,480,1043,1043
179,512,1057,1057
180,608,1071,1071
181,512,1085,1085
182,512,1099,1099
183,11264,1113,1113
184,3840,1127,1127
185,512,1141,1141
186,512,1155,1155
187,480,1169,1169
188,202400,1183,1183
189,512,1197,1197
190,480,1211,1211
191,480,1225,1225
192,480,1239,1239
193,3456,1253,1253
194,512,1267,1267
195,480,1281,1281
196,1888,1295,1295
197,480,1309,1309
198,512,1323,1323
199,640,1337,1337
200,46400,1351,1351
201,480,1365,1365
202,480,1379,1379
203,480,1393,1393
204,512,1407,1407
205,42336,1421,1421
206,480,1435,1435
207,480,1449,1449
208,480,1463,1463
209,3072,1477,1477
210,640,1491,1491
211,480,1505,1505
212,480,1519,1519
213,480,1533,1533
214,1056,1547,1547
215,1536,1565,1565
216,5792,1575,1575
217,480,1593,1593
218,1920,1603,1603
219,4480,1621,1621
220,4992,1631,1631
221,1824,1649,1649
222,4320,1659,1659
223,512,1677,1677
224,1728,1687,1687
225,480,1705,1705
226,480,1715,1715
227,768,1733,1733
228,704,1743,1743
229,480,1761,1761
230,704,1771,1771
231,512,1789,1789
232,480,1799,1799
233,5824,1817,1817
234,11392,1827,1827
235,6368,1845,1845
236,10016,1855,1855
237,480,1873,1873
238,1632,1883,1883
239,480,1901,1901
240,512,1911,1911
241,480,1929,1929
242,960,1939,1939
243,1120,1957,1957
244,2016,1967,1967
245,512,1985,1985
246,1408,1995,1995
247,512,2013,2013
248,768,2023,2023
249,512,2041,2041
250,512,2051,2051
251,4896,2073,2073
252,480,2095,2095
253,480,2117,2117
254,512,2139,2139
255,7904,2153,2153
256,17536,2159,2159
257,480,2165,2165
258,480,2171,2171
259,480,2177,2177
260,640,2183,2183
261,8160,2189,2189
262,13600,2195,2195
263,480,2201,2201
264,480,2215,2215
265,672,2221,2221
266,480,2227,2227
267,480,2233,2233
268,480,2239,2239
269,480,2245,2245
270,640,2251,2251
271,480,2257,2257
272,480,2263,2263
273,512,2277,2277
274,480,2283,2283
275,672,2289,2289
276,480,2295,2295
277,480,2301,2301
278,480,2307,2307
279,480,2313,2313
280,1312,2319,2319
281,480,2325,2325
282,2016,2339,2339
283,3232,2345,2345
284,512,2351,2351
285,480,2357,2357
286,480,2363,2363
287,480,2369,2369
288,672,2375,2375
289,2144,2381,2381
290,480,2387,2387
291,1728,2401,2401
292,3136,2407,2407
293,576,2413,2413
294,480,2419,2419
295,480,2425,2425
296,480,2431,2431
297,480,2437,2437
298,1952,2443,2443
299,800,2449,2449
300,1728,2463,2463
301,3104,2469,2469
302,480,2475,2475
303,544,2481,2481
304,512,2487,2487
305,480,2493,2493
306,480,2499,2499
307,1984,2505,2505
308,480,2511,2511
309,1984,2525,2525
310,3456,2531,2531
311,512,2537,2537
312,480,2543,2543
313,480,2549,2549
314,480,2555,2555
315,672,2561,2561
316,1536,2567,2567
317,480,2573,2573
318,1920,2587,2587
319,3104,2593,2593
320,512,2599,2599
321,480,2605,2605
322,480,2611,2611
323,544,2617,2617
324,512,2623,2623
325,2208,2629,2629
326,480,2635,2635
327,1920,2649,2649
328,2944,2655,2655
329,480,2661,2661
330,800,2667,2667
331,480,2673,2673
332,480,2679,2679
333,480,2685,2685
334,1696,2691,2691
335,480,2697,2697
336,66176,2712,2712
337,1920,2728,2728
338,512,2765,2765
339,480,2771,2771
340,480,2777,2777
341,480,2791,2791
342,640,2797,2797
343,512,2803,2803
344,480,2817,2817
345,480,2823,2823
346,480,2829,2829
347,21216,2836,2836
348,2004736,2896,2896
349,21120,2900,2900
350,309504,2908,2908
351,21248,2913,2913
352,4478912,2952,2952
353,172512,2962,2962
354,171488,2970,2970
355,9696,2974,2974
356,74688,2983,2983
357,4960,2987,2987
358,3335168,3004,3004
359,797408,3014,3014
