HUD frame time nsec:,17285000

Range Index,Elapsed Time, First Event,Last Event
0,36736,8,8
1,19104,16,16
2,7040,23,23
3,9120,30,30
4,6912,37,37
5,33952,44,44
6,13888,51,51
7,8576,58,58
8,23168,65,65
9,75776,72,72
10,9056,79,79
11,7488,86,86
12,7360,93,93
13,7744,100,100
14,9344,107,107
15,7872,114,114
16,9280,121,121
17,8864,128,128
18,20384,135,135
19,6144,142,142
20,105376,149,149
21,12512,156,156
22,10880,163,163
23,10720,170,170
24,9632,177,177
25,10304,184,184
26,9504,191,191
27,9760,198,198
28,10144,205,205
29,10016,212,212
30,9856,219,219
31,9344,226,226
32,9504,233,233
33,9632,240,240
34,9792,247,247
35,10016,254,254
36,30976,261,261
37,12768,268,268
38,7360,275,275
39,6592,282,282
40,6400,289,289
41,6464,296,296
42,6336,303,303
43,6400,310,310
44,6848,317,317
45,6528,324,324
46,6464,331,331
47,6816,338,338
48,8768,345,345
49,8320,352,352
50,8992,359,359
51,8416,366,366
52,9280,373,373
53,8800,380,380
54,6784,387,387
55,6592,394,394
56,8928,401,401
57,8768,408,408
58,8512,415,415
59,8160,422,422
60,8928,429,429
61,6688,436,436
62,8896,443,443
63,12192,450,450
64,9024,457,457
65,8256,464,464
66,8768,471,471
67,40896,478,478
68,29312,485,485
69,8000,492,492
70,6880,499,499
71,7488,506,506
72,7712,513,513
73,7168,520,520
74,7648,527,527
75,7072,534,534
76,7712,541,541
77,7232,548,548
78,12064,555,555
79,6656,562,562
80,6624,569,569
81,6880,576,576
82,6912,583,583
83,7808,590,590
84,7584,597,597
85,7584,604,604
86,7520,611,611
87,7456,618,618
88,7328,625,625
89,6944,632,632
90,6496,639,639
91,6848,646,646
92,7168,653,653
93,7232,660,660
94,7104,667,667
95,6688,674,674
96,6496,681,681
97,6848,688,688
98,6784,695,695
99,7008,702,702
100,6912,709,709
101,7488,716,716
102,7008,723,723
103,6944,730,730
104,7744,737,737
105,7072,744,744
106,7040,751,751
107,6912,758,758
108,7392,765,765
109,7168,772,772
110,7136,779,779
111,7744,786,786
112,7488,793,793
113,7264,800,800
114,7008,807,807
115,7296,814,814
116,7104,821,821
117,7712,828,828
118,6976,835,835
119,11712,842,842
120,6272,849,849
121,8192,856,856
122,9728,863,863
123,9824,870,870
124,8288,877,877
125,8384,884,884
126,20096,891,891
127,15904,898,898
128,10272,905,905
129,7456,912,912
130,8064,919,919
131,7072,926,926
132,7360,933,933
133,7264,940,940
134,7776,947,947
135,7488,954,954
136,8128,961,961
137,8544,968,968
138,7264,975,975
139,9888,982,982
140,8032,989,989
141,7680,996,996
142,7648,1003,1003
143,7712,1010,1010
144,7232,1017,1017
145,8192,1024,1024
146,7296,1031,1031
147,7744,1038,1038
148,8832,1045,1045
149,7456,1052,1052
150,10208,1059,1059
151,7584,1066,1066
152,7712,1073,1073
153,7488,1080,1080
154,7552,1087,1087
155,7648,1094,1094
156,7456,1101,1101
157,7456,1108,1108
158,7584,1115,1115
159,8704,1122,1122
160,7520,1129,1129
161,10496,1136,1136
162,7776,1143,1143
163,8160,1150,1150
164,7296,1157,1157
165,7776,1164,1164
166,7552,1171,1171
167,7616,1178,1178
168,7616,1185,1185
169,7776,1192,1192
170,8704,1199,1199
171,7584,1206,1206
172,10080,1213,1213
173,7424,1220,1220
174,7744,1227,1227
175,7584,1234,1234
176,7424,1241,1241
177,7776,1248,1248
178,8192,1255,1255
179,7488,1262,1262
180,7840,1269,1269
181,8768,1276,1276
182,7936,1283,1283
183,10016,1290,1290
184,7584,1297,1297
185,7648,1304,1304
186,7488,1311,1311
187,7552,1318,1318
188,7616,1325,1325
189,7744,1332,1332
190,7520,1339,1339
191,7712,1346,1346
192,9504,1353,1353
193,7904,1360,1360
194,7904,1367,1367
195,6848,1374,1374
196,7648,1381,1381
197,7072,1388,1388
198,6976,1395,1395
199,6752,1402,1402
200,7136,1409,1409
201,6848,1416,1416
202,7264,1423,1423
203,7232,1430,1430
204,7264,1437,1437
205,7872,1444,1444
206,6752,1451,1451
207,7840,1458,1458
208,7296,1465,1465
209,7296,1472,1472
210,7520,1479,1479
211,7424,1486,1486
212,7328,1493,1493
213,7584,1500,1500
214,7392,1507,1507
215,7136,1514,1514
216,8192,1521,1521
217,7520,1528,1528
218,7264,1535,1535
219,7040,1542,1542
220,7456,1549,1549
221,7488,1556,1556
222,7392,1563,1563
223,7840,1570,1570
224,7424,1577,1577
225,7680,1584,1584
226,7136,1591,1591
227,8288,1598,1598
228,7296,1605,1605
229,7392,1612,1612
230,7296,1619,1619
231,7296,1626,1626
232,7200,1633,1633
233,7744,1640,1640
234,7168,1647,1647
235,7392,1654,1654
236,7680,1661,1661
237,7264,1668,1668
238,8288,1675,1675
239,7456,1682,1682
240,7552,1689,1689
241,7392,1696,1696
242,8064,1703,1703
243,7424,1710,1710
244,7456,1717,1717
245,7072,1724,1724
246,7488,1731,1731
247,7136,1738,1738
248,7232,1745,1745
249,10496,1752,1752
250,7712,1759,1759
251,7872,1766,1766
252,8544,1773,1773
253,476256,1780,1780
254,8256,1787,1787
255,8192,1794,1794
256,7296,1801,1801
257,7808,1808,1808
258,9216,1815,1815
259,7680,1822,1822
260,7328,1829,1829
261,43040,1836,1836
262,10784,1843,1843
263,7776,1850,1850
264,7840,1857,1857
265,8480,1864,1864
266,7872,1871,1871
267,8960,1878,1878
268,7808,1885,1885
269,8928,1892,1892
270,8960,1899,1899
271,7040,1906,1906
272,6976,1913,1913
273,8768,1920,1920
274,7808,1927,1927
275,8416,1934,1934
276,7008,1941,1941
277,8640,1948,1948
278,12032,1955,1955
279,9312,1962,1962
280,9632,1969,1969
281,11328,1976,1976
282,12992,1983,1983
283,9920,1990,1990
284,10752,1997,1997
285,11072,2004,2004
286,11616,2011,2011
287,10880,2018,2018
288,10816,2025,2025
289,14976,2032,2032
290,14880,2039,2039
291,13472,2046,2046
292,15264,2053,2053
293,8032,2060,2060
294,7744,2067,2067
295,7648,2074,2074
296,7904,2081,2081
297,7808,2088,2088
298,7200,2095,2095
299,8192,2102,2102
300,7936,2109,2109
301,7744,2116,2116
302,7744,2123,2123
303,7712,2130,2130
304,8448,2137,2137
305,7936,2144,2144
306,7776,2151,2151
307,7520,2158,2158
308,7200,2165,2165
