HUD frame time nsec:,7157000

Range Index,Elapsed Time, First Event,Last Event
0,36608,8,8
1,17920,16,16
2,6976,23,23
3,9216,30,30
4,6880,37,37
5,33120,44,44
6,12992,51,51
7,8608,58,58
8,23936,65,65
9,76736,72,72
10,8768,79,79
11,7424,86,86
12,7168,93,93
13,7776,100,100
14,9440,107,107
15,8128,114,114
16,8960,121,121
17,8992,128,128
18,19456,135,135
19,6240,142,142
20,107360,149,149
21,11872,156,156
22,10720,163,163
23,10144,170,170
24,9792,177,177
25,9600,184,184
26,9088,191,191
27,9440,198,198
28,10016,205,205
29,10176,212,212
30,9920,219,219
31,9504,226,226
32,9408,233,233
33,9568,240,240
34,9728,247,247
35,10304,254,254
36,30112,261,261
37,12544,268,268
38,7040,275,275
39,6304,282,282
40,6656,289,289
41,6400,296,296
42,6464,303,303
43,6464,310,310
44,6464,317,317
45,6400,324,324
46,6592,331,331
47,6528,338,338
48,8768,345,345
49,8096,352,352
50,9216,359,359
51,8320,366,366
52,8992,373,373
53,8448,380,380
54,6336,387,387
55,6432,394,394
56,8960,401,401
57,8288,408,408
58,8544,415,415
59,8416,422,422
60,8256,429,429
61,6816,436,436
62,8640,443,443
63,10912,450,450
64,8192,457,457
65,8608,464,464
66,8640,471,471
67,37216,478,478
68,27648,485,485
69,7840,492,492
70,6752,499,499
71,8224,506,506
72,7680,513,513
73,6752,520,520
74,7680,527,527
75,7648,534,534
76,7424,541,541
77,7296,548,548
78,11520,555,555
79,6624,562,562
80,6688,569,569
81,6560,576,576
82,7296,583,583
83,7296,590,590
84,7072,597,597
85,7488,604,604
86,7168,611,611
87,7680,618,618
88,7104,625,625
89,6624,632,632
90,6912,639,639
91,6368,646,646
92,6752,653,653
93,7072,660,660
94,6464,667,667
95,6688,674,674
96,6944,681,681
97,7200,688,688
98,6560,695,695
99,7264,702,702
100,7232,709,709
101,7072,716,716
102,7168,723,723
103,7104,730,730
104,7520,737,737
105,7264,744,744
106,6848,751,751
107,6880,758,758
108,7232,765,765
109,6880,772,772
110,6912,779,779
111,7488,786,786
112,7552,793,793
113,7328,800,800
114,7232,807,807
115,6944,814,814
116,7232,821,821
117,7744,828,828
118,6816,835,835
119,10944,842,842
120,6560,849,849
121,8320,856,856
122,9664,863,863
123,10176,870,870
124,8352,877,877
125,8064,884,884
126,20800,891,891
127,15168,898,898
128,9888,905,905
129,7552,912,912
130,7744,919,919
131,7552,926,926
132,7648,933,933
133,7392,940,940
134,7456,947,947
135,7776,954,954
136,7616,961,961
137,8960,968,968
138,7520,975,975
139,10016,982,982
140,7264,989,989
141,7872,996,996
142,7520,1003,1003
143,7552,1010,1010
144,7232,1017,1017
145,7712,1024,1024
146,7264,1031,1031
147,7648,1038,1038
148,8480,1045,1045
149,7648,1052,1052
150,9824,1059,1059
151,9376,1066,1066
152,7520,1073,1073
153,7648,1080,1080
154,7680,1087,1087
155,7392,1094,1094
156,7968,1101,1101
157,7296,1108,1108
158,7744,1115,1115
159,8864,1122,1122
160,7744,1129,1129
161,9728,1136,1136
162,8160,1143,1143
163,7680,1150,1150
164,7616,1157,1157
165,7808,1164,1164
166,7552,1171,1171
167,8096,1178,1178
168,7584,1185,1185
169,7712,1192,1192
170,8800,1199,1199
171,7264,1206,1206
172,10240,1213,1213
173,7072,1220,1220
174,7744,1227,1227
175,7616,1234,1234
176,8032,1241,1241
177,7360,1248,1248
178,7744,1255,1255
179,7776,1262,1262
180,7712,1269,1269
181,8960,1276,1276
182,7872,1283,1283
183,9920,1290,1290
184,7904,1297,1297
185,8032,1304,1304
186,8288,1311,1311
187,7648,1318,1318
188,7680,1325,1325
189,7936,1332,1332
190,7680,1339,1339
191,7936,1346,1346
192,8832,1353,1353
193,7424,1360,1360
194,8128,1367,1367
195,6976,1374,1374
196,7360,1381,1381
197,7072,1388,1388
198,7232,1395,1395
199,7136,1402,1402
200,7360,1409,1409
201,7008,1416,1416
202,7072,1423,1423
203,7136,1430,1430
204,6752,1437,1437
205,7776,1444,1444
206,6848,1451,1451
207,7520,1458,1458
208,7136,1465,1465
209,7072,1472,1472
210,7072,1479,1479
211,7168,1486,1486
212,6976,1493,1493
213,7008,1500,1500
214,7616,1507,1507
215,9632,1514,1514
216,8512,1521,1521
217,7040,1528,1528
218,7616,1535,1535
219,6784,1542,1542
220,6912,1549,1549
221,6752,1556,1556
222,6816,1563,1563
223,7360,1570,1570
224,6912,1577,1577
225,7104,1584,1584
226,6816,1591,1591
227,8128,1598,1598
228,6880,1605,1605
229,7072,1612,1612
230,7264,1619,1619
231,7296,1626,1626
232,7040,1633,1633
233,7200,1640,1640
234,7584,1647,1647
235,6944,1654,1654
236,7392,1661,1661
237,6880,1668,1668
238,8352,1675,1675
239,7104,1682,1682
240,7392,1689,1689
241,7040,1696,1696
242,7360,1703,1703
243,7584,1710,1710
244,7360,1717,1717
245,7808,1724,1724
246,7456,1731,1731
247,7520,1738,1738
248,7168,1745,1745
249,10944,1752,1752
250,7680,1759,1759
251,7968,1766,1766
252,7776,1773,1773
253,8000,1780,1780
254,8096,1787,1787
255,8512,1794,1794
256,7840,1801,1801
257,8064,1808,1808
258,9280,1815,1815
259,7744,1822,1822
260,7872,1829,1829
261,46656,1836,1836
262,10752,1843,1843
263,8320,1850,1850
264,7968,1857,1857
265,9280,1864,1864
266,8096,1871,1871
267,9024,1878,1878
268,8224,1885,1885
269,9216,1892,1892
270,9056,1899,1899
271,7456,1906,1906
272,7328,1913,1913
273,8640,1920,1920
274,7424,1927,1927
275,9088,1934,1934
276,7424,1941,1941
277,9120,1948,1948
278,13472,1955,1955
279,9600,1962,1962
280,9632,1969,1969
281,12704,1976,1976
282,12768,1983,1983
283,10176,1990,1990
284,37152,1997,1997
285,11456,2004,2004
286,10688,2011,2011
287,10912,2018,2018
288,10944,2025,2025
289,15200,2032,2032
290,15168,2039,2039
291,13312,2046,2046
292,15968,2053,2053
293,8224,2060,2060
294,7904,2067,2067
295,7488,2074,2074
296,8192,2081,2081
297,7488,2088,2088
298,7296,2095,2095
299,7968,2102,2102
300,8224,2109,2109
301,8096,2116,2116
302,7360,2123,2123
303,8416,2130,2130
304,7968,2137,2137
305,7904,2144,2144
306,7648,2151,2151
307,8224,2158,2158
308,7040,2165,2165
309,7040,2172,2172
310,6880,2179,2179
311,7200,2186,2186
312,7040,2193,2193
313,6976,2200,2200
314,7136,2207,2207
315,7168,2214,2214
316,7488,2221,2221
317,6944,2228,2228
318,7104,2235,2235
319,7072,2242,2242
320,6912,2249,2249
321,7008,2256,2256
322,7136,2263,2263
323,9952,2270,2270
324,9536,2277,2277
325,10016,2284,2284
326,13472,2291,2291
327,9728,2298,2298
328,9824,2305,2305
329,12928,2312,2312
330,12608,2319,2319
331,13088,2326,2326
332,14208,2333,2333
333,6880,2340,2340
334,6400,2347,2347
335,6624,2354,2354
336,7552,2361,2361
337,9728,2368,2368
338,7712,2375,2375
339,8320,2382,2382
340,8224,2389,2389
341,7744,2396,2396
342,7584,2403,2403
343,6880,2410,2410
344,6528,2417,2417
345,6496,2424,2424
346,9440,2431,2431
347,8096,2438,2438
348,8128,2445,2445
349,8256,2452,2452
350,7840,2459,2459
351,7136,2466,2466
352,7136,2473,2473
353,7008,2480,2480
354,6816,2487,2487
355,8992,2494,2494
356,7456,2501,2501
357,7584,2508,2508
358,7840,2515,2515
