HUD frame time nsec:,4720000

Range Index,Elapsed Time, First Event,Last Event
699,6400,6413,6413
700,6368,6425,6425
701,6464,6437,6437
702,6368,6449,6449
703,5824,6461,6461
704,5760,6473,6473
705,5760,6485,6485
706,5856,6497,6497
707,5856,6509,6509
708,5824,6521,6521
709,5824,6533,6533
710,5792,6545,6545
711,5728,6557,6557
712,6272,6569,6569
713,6368,6581,6581
714,5792,6593,6593
715,6368,6605,6605
716,6496,6617,6617
717,6304,6629,6629
718,6336,6641,6641
719,6496,6653,6653
720,6560,6665,6665
721,8960,6677,6677
722,7712,6689,6689
723,7648,6701,6701
724,8032,6713,6713
725,10336,6725,6725
726,9312,6737,6737
727,7840,6749,6749
728,8992,6761,6761
729,10528,6773,6773
730,10336,6785,6785
731,5888,6797,6797
732,6176,6809,6809
733,5920,6821,6821
734,5888,6833,6833
735,7296,6845,6845
736,6368,6857,6857
737,6816,6869,6869
738,6912,6881,6881
739,6240,6893,6893
740,5376,6905,6905
741,5504,6917,6917
742,5696,6929,6929
743,5568,6941,6941
744,6240,6953,6953
745,5856,6965,6965
746,6240,6977,6977
747,9472,6989,6989
748,6336,7001,7001
749,5952,7013,7013
750,6016,7025,7025
751,6400,7037,7037
752,6240,7049,7049
753,6688,7061,7061
754,6240,7073,7073
755,6176,7085,7085
756,6528,7097,7097
757,6048,7109,7109
758,6496,7121,7121
759,6464,7133,7133
760,6304,7145,7145
761,6080,7157,7157
762,7616,7169,7169
763,6688,7181,7181
764,7264,7193,7193
765,7456,7205,7205
766,6656,7217,7217
767,6208,7229,7229
768,7200,7241,7241
769,6144,7253,7253
770,6912,7265,7265
771,5824,7277,7277
772,6976,7289,7289
773,6592,7301,7301
774,7200,7313,7313
775,7072,7325,7325
776,7904,7337,7337
777,7072,7349,7349
778,7840,7361,7361
779,6816,7373,7373
780,7264,7385,7385
781,7040,7397,7397
782,7360,7409,7409
783,8032,7421,7421
784,8128,7433,7433
785,7680,7445,7445
786,7904,7457,7457
787,6400,7469,7469
788,6624,7481,7481
789,18784,7493,7493
790,9184,7505,7505
791,24096,7517,7517
792,12896,7529,7529
793,537440,7541,7541
