HUD frame time nsec:,24331000

Range Index,Elapsed Time, First Event,Last Event
0,8160,9,9
1,92640,14,14
2,5152,18,18
3,20832,21,21
4,14880,41,41
5,19040,46,46
6,5600,51,51
7,7456,56,56
8,13248,61,61
9,16096,66,66
10,544,71,71
11,3424,76,76
12,78400,81,81
13,512,86,86
14,864,91,91
15,512,96,96
16,576,101,101
17,512,106,106
18,61472,111,111
19,512,116,116
20,576,121,121
21,512,126,126
22,1280,131,131
23,48320,136,136
24,896,141,141
25,640,146,146
26,544,151,151
27,5056,156,156
28,544,161,161
29,512,166,166
30,640,171,171
31,960,176,176
32,544,181,181
33,8224,186,186
34,2464,191,191
35,480,196,196
36,608,201,201
37,544,206,206
38,576,211,211
39,512,216,216
40,8864,221,221
41,832,226,226
42,576,231,231
43,864,236,236
44,5024,241,241
45,768,246,246
46,832,251,251
47,8000,256,256
48,4928,261,261
49,512,266,266
50,512,271,271
51,512,276,276
52,265728,281,281
53,512,286,286
54,512,291,291
55,576,296,296
56,704,301,301
57,512,306,306
58,3136,311,311
59,512,316,316
60,3840,321,321
61,512,326,326
62,512,331,331
63,512,336,336
64,39520,342,342
65,40512,373,373
66,768,385,385
67,167104,397,397
68,576,409,409
69,512,421,421
70,512,433,433
71,544,445,445
72,576,457,457
73,512,469,469
74,512,481,481
75,2016,493,493
76,544,505,505
77,512,517,517
78,512,529,529
79,512,541,541
80,512,553,553
81,544,565,565
82,512,577,577
83,512,589,589
84,32672,601,601
85,864,613,613
86,512,625,625
87,512,637,637
88,1440,649,649
89,768,661,661
90,512,673,673
91,544,685,685
92,544,697,697
93,544,709,709
94,16576,721,721
95,512,733,733
96,768,745,745
97,544,757,757
98,608,769,769
99,512,781,781
100,512,793,793
101,640,805,805
102,544,817,817
103,544,829,829
104,544,841,841
105,512,853,853
106,512,865,865
107,512,877,877
108,2816,889,889
109,2880,901,901
110,480,913,913
111,512,925,925
112,21472,937,937
113,9568,949,949
114,16704,955,955
115,2592,967,967
116,4032,973,973
117,512,985,985
118,608,991,991
119,4960,1003,1003
120,12128,1009,1009
121,11296,1021,1021
122,9120,1027,1027
123,9760,1039,1039
124,9472,1045,1045
125,8704,1057,1057
126,8800,1063,1063
127,9568,1075,1075
128,11648,1081,1081
129,3648,1101,1101
130,832,1121,1121
131,512,1141,1141
132,544,1161,1161
133,19680,1167,1167
134,1260576,1227,1227
135,21120,1231,1231
136,306944,1239,1239
137,21440,1244,1244
138,11681600,1282,1282
139,152192,1292,1292
140,152992,1300,1300
141,9120,1304,1304
142,63200,1313,1313
143,4704,1317,1317
144,8072384,1334,1334
145,139360,1348,1348
146,1278176,1360,1360
