HUD frame time nsec:,18159000

Range Index,Elapsed Time, First Event,Last Event
0,36480,8,8
1,18272,16,16
2,7456,23,23
3,9344,30,30
4,7008,37,37
5,34400,44,44
6,13440,51,51
7,8608,58,58
8,23968,65,65
9,75744,72,72
10,8992,79,79
11,7296,86,86
12,7296,93,93
13,8032,100,100
14,8800,107,107
15,7872,114,114
16,8928,121,121
17,9056,128,128
18,20448,135,135
19,6432,142,142
20,113632,149,149
21,12736,156,156
22,10976,163,163
23,10816,170,170
24,9760,177,177
25,9440,184,184
26,8992,191,191
27,9952,198,198
28,10464,205,205
29,10176,212,212
30,10208,219,219
31,9632,226,226
32,9504,233,233
33,9312,240,240
34,10016,247,247
35,10400,254,254
36,30400,261,261
37,12768,268,268
38,7616,275,275
39,6400,282,282
40,6528,289,289
41,6368,296,296
42,6432,303,303
43,6688,310,310
44,6688,317,317
45,6720,324,324
46,6432,331,331
47,6368,338,338
48,8832,345,345
49,8448,352,352
50,9088,359,359
51,8320,366,366
52,9408,373,373
53,8608,380,380
54,7072,387,387
55,6688,394,394
56,8480,401,401
57,8448,408,408
58,8928,415,415
59,8640,422,422
60,8288,429,429
61,6720,436,436
62,16896,443,443
63,8832,450,450
64,8288,457,457
65,8672,464,464
66,9376,471,471
67,38272,478,478
68,27968,485,485
69,968992,492,492
70,6592,499,499
71,8512,506,506
72,8576,513,513
73,7264,520,520
74,7744,527,527
75,7488,534,534
76,8512,541,541
77,7648,548,548
78,12512,555,555
79,6816,562,562
80,6720,569,569
81,6592,576,576
82,6720,583,583
83,8128,590,590
84,8096,597,597
85,7840,604,604
86,7808,611,611
87,7936,618,618
88,8000,625,625
89,7040,632,632
90,7424,639,639
91,7296,646,646
92,7552,653,653
93,7712,660,660
94,7680,667,667
95,7040,674,674
96,7232,681,681
97,7200,688,688
98,7200,695,695
99,7488,702,702
100,7712,709,709
101,7904,716,716
102,7712,723,723
103,7680,730,730
104,7616,737,737
105,7680,744,744
106,7616,751,751
107,7552,758,758
108,7584,765,765
109,7744,772,772
110,7616,779,779
111,8256,786,786
112,7360,793,793
113,7680,800,800
114,7424,807,807
115,7712,814,814
116,7392,821,821
117,8384,828,828
118,7712,835,835
119,12224,842,842
120,6688,849,849
121,9536,856,856
122,10688,863,863
123,10112,870,870
124,8672,877,877
125,9344,884,884
126,19968,891,891
127,16672,898,898
128,10240,905,905
129,7680,912,912
130,8288,919,919
131,8064,926,926
132,8320,933,933
133,7296,940,940
134,8256,947,947
135,7904,954,954
136,7872,961,961
137,9856,968,968
138,8000,975,975
139,10080,982,982
140,7712,989,989
141,7584,996,996
142,7584,1003,1003
143,8032,1010,1010
144,7648,1017,1017
145,8224,1024,1024
146,7584,1031,1031
147,7744,1038,1038
148,8832,1045,1045
149,7936,1052,1052
150,9984,1059,1059
151,7616,1066,1066
152,7712,1073,1073
153,7968,1080,1080
154,7552,1087,1087
155,7168,1094,1094
156,7648,1101,1101
157,7584,1108,1108
158,7808,1115,1115
159,8832,1122,1122
160,7392,1129,1129
161,9920,1136,1136
162,8064,1143,1143
163,7584,1150,1150
164,7264,1157,1157
165,8192,1164,1164
166,7392,1171,1171
167,7552,1178,1178
168,7488,1185,1185
169,7424,1192,1192
170,8640,1199,1199
