HUD frame time nsec:,14529000

Range Index,Elapsed Time, First Event,Last Event
718,10816,14293,14293
719,10560,14329,14329
720,9728,14365,14365
721,20576,14401,14401
722,16928,14437,14437
723,18656,14473,14473
724,15136,14509,14509
725,14400,14545,14545
726,14976,14581,14581
727,16992,14617,14617
728,17056,14653,14653
729,16576,14689,14689
730,18368,14725,14725
731,10304,14761,14761
732,9024,14797,14797
733,9696,14833,14833
734,9664,14869,14869
735,11936,14905,14905
736,10080,14941,14941
737,10592,14977,14977
738,10464,15013,15013
739,10240,15049,15049
740,10272,15085,15085
741,9280,15121,15121
742,9856,15157,15157
743,9952,15193,15193
744,12416,15229,15229
745,10176,15265,15265
746,11040,15301,15301
747,10848,15337,15337
748,10464,15373,15373
749,8992,15409,15409
750,9856,15445,15445
751,10080,15481,15481
752,10016,15517,15517
753,12256,15553,15553
754,10432,15589,15589
755,11008,15625,15625
756,10848,15661,15661
757,10208,15697,15697
758,9504,15733,15733
759,9856,15769,15769
760,9888,15805,15805
761,9856,15841,15841
762,11008,15877,15877
763,10688,15913,15913
764,10304,15949,15949
765,10688,15985,15985
766,10368,16021,16021
767,9376,16057,16057
768,10368,16093,16093
769,9248,16129,16129
770,10912,16165,16165
771,12544,16201,16201
772,12832,16237,16237
773,11968,16273,16273
774,12224,16309,16309
775,10880,16345,16345
776,11744,16381,16381
777,11584,16417,16417
778,11776,16453,16453
779,12576,16489,16489
780,12736,16525,16525
781,12064,16561,16561
782,10464,16597,16597
783,12384,16633,16633
784,17024,16669,16669
785,12800,16705,16705
786,12736,16741,16741
787,10208,16777,16777
788,9760,16813,16813
789,19552,16849,16849
790,14336,16885,16885
791,22208,16921,16921
792,11392,16957,16957
793,8224,16972,16972
794,30976,17002,17002
795,2961152,17031,17031
796,30624,17035,17035
797,229472,17043,17043
798,20768,17048,17048
799,367072,17095,17095
800,140832,17105,17105
801,138432,17113,17113
802,143744,17121,17121
803,138048,17129,17129
804,137856,17137,17137
805,138144,17145,17145
806,137888,17153,17153
807,138368,17161,17161
808,138464,17169,17169
809,137952,17177,17177
810,12352,17181,17181
811,62080,17190,17190
812,7232,17206,17206
813,2558176,17223,17223
814,765984,17233,17233
